issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12893268	MB	Tel-Aviv	1973-12-14	41	43	12893307;12893308	Seite 2;Seite 3	2	048258784
12893525	MB	Tel-Aviv	1976-06-18	44	24	12893577;12893583	Seite 4;Seite 10	2	048258784
12727521	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1939-10			12724952;12724953;12724954;12724955;12724956	Seite 6;Seite 7;Seite 8;Seite 9;Seite 10	5	048258792
12892100	MB	Tel-Aviv	1972-10-27	40	43	12892101;12892102;12892103;12892107	[Seite];Seite 2;Seite 3;Seite 7	4	048258784
12762818	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-01-23	6	4	12741376;12741377;12741378	Seite 6;Seite 7;Seite 8	3	048258792
12773233	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-01-15	7	3	12750796;12750799;12750800;12750801	Seite 3;Seite 6;Seite 7;Seite 8	4	048258792
12853661	MB	Tel-Aviv	1953-02-13	21	7	12853728;12853731;12853732;12853734	Seite 2;Seite 5;Seite 6;Seite 8	4	048258784
12853438	MB	Tel-Aviv	1952-09-26	20	38	12853440;12853444;12853445;12853446	Seite 2;Seite 6;Seite 7;Seite 8	4	048258784
12773236	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-02-05	7	6	12750826;12750827;12750828	Seite 6;Seite 7;Seite 8	3	048258792
12891875	MB	Tel-Aviv	1972-05-05	40	17	12891876;12891877;12891880;12891881;12891883	[Seite];Seite 2;Seite 5;Seite 6;Seite 8	5	048258784
12866434	MB	Tel-Aviv	1957-11-30	25	48	12866283;12866286;12866288;12866289	[Seite];Seite 4;Seite 6;Seite 7	4	048258784
12662880	MB	Tel-Aviv	1945-01-26	9	4	12662882;12662887;12662888	Seite 2;Seite 7;Seite 8	3	048258784
12762810	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-11-28	5	48	12741310;12741312;12741305;12741306	Seite 3;Seite 5;Seite 7;Seite 8	4	048258792
12938441	MB	Tel-Aviv	1994-06	62	99	12938493;12938495;12938500	Seite 2;Seite 4;Seite 9	3	048258784
12859318	MB	Tel-Aviv	1954-02-05	22	6	12859321;12859322;12859323;12859326;12859328	Seite 3;Seite 4;Seite 5;Seite 8;Seite 10	5	048258784
12865365	MB	Tel-Aviv	1955-11-04	23	44	12865742;12865743;12865746;12865747	Seite 2;Seite 3;Seite 6;Seite 7	4	MB_1955_20221022_B_1955_44
12842609	MB	Tel-Aviv	1968-11-29	36	48	12842614;12842615;12842617;12842619;12842621	Seite 3;Seite 4;Seite 6;Seite 8;Seite 9	5	048258784
12842085	MB	Tel-Aviv	1968-03-08	36	10	12842087;12842091;12842092;12842094	Seite 2;Seite 6;Seite 7;Seite 9	4	048258784
12749819	MB	Tel-Aviv	1944-03-03	8	9	12744786;12744787;12744789;12744792;12744793	[Seite];Seite 2;Seite 4;Seite 7;Seite 8	5	048258784
12860925	MB	Tel-Aviv	1954-10-22	22	43	12860927;12860928;12860929;12860931;12860933	Seite 2;Seite 3;Seite 4;Seite 6;Seite 8	5	048258784
12885503	MB	Tel-Aviv	1967-03-10	35	10	12885507;12885509;12885510;12885512	Seite 4;Seite 6;Seite 7;Seite 9	4	048258784
12769125	MB	Tel-Aviv	1956-02-03	24	5	12766453;12766457;12766459	Seite 2;Seite 6;Seite 8	3	048258784
12769110	MB	Tel-Aviv	1951-11-30	15	48	12760930;12760931;12760933;12760935;12760937	[Seite];Seite 2;Seite 4;Seite 6;Seite 8	5	048258784
12841972	MB	Tel-Aviv	1966-12-30	34	52	12841976;12841980;12841984	Seite 2;Seite 6;Seite 10	3	048258784
12860868	MB	Tel-Aviv	1954-09-10	22	37	12860870;12860872;12860874;12860875	Seite 2;Seite 4;Seite 6;Seite 7	4	048258784
12867156	MB	Tel-Aviv	1959-07-03	27	27	12867158;12867159;12867163;12867165	Seite 2;Seite 3;[Seite];Seite 8	4	048258784
12945924	MB	Tel-Aviv	2001-11	69	167	12946071;12946072;12946074;12946075	Seite 4;Seite 5;Seite 7;Seite 8	4	048258784
12860934	MB	Tel-Aviv	1954-10-29	22	44	12860936;12860938;12860940;12860942	Seite 2;Seite 4;Seite 6;Seite 8	4	048258784
12867076	MB	Tel-Aviv	1959-05-08	27	19	12867079;12867081;12867082;12867083;12867085	Seite 3;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12775526	MB	Tel-Aviv	1958-08-15	26	33	12775584;12775587	Seite 3;Seite 6	2	048258784
12860859	MB	Tel-Aviv	1954-09-03	22	36	12860863;12860864;12860865	Seite 4;Seite 5;Seite 6	3	048258784
12842074	MB	Tel-Aviv	1968-03-01	36	9	12842076;12842078;12842081	Seite 2;Seite 4;Seite 7	3	048258784
12885174	MB	Tel-Aviv	1962-08-17	30	33	12885175;12885176;12885178;12885182;12885183;12885184	[Seite];Seite 2;Seite 4;Seite 8;Seite 9;Seite 10	6	048258784
12885302	MB	Tel-Aviv	1962-11-02	30	44	12885303;12885305;12885309;12885310	[Seite];Seite 3;Seite 7;Seite 8	4	048258784
12884556	MB	Tel-Aviv	1960-05-06	28	19	12884560;12884561;12884562;12884566;12884567;12884568	Seite 2;Seite 3;Seite 4;Seite 8;Seite 9;[Seite]	6	048258784
12780186	MB	Tel-Aviv	1961-10-20	29	42	12780257;12780258;12780264	[Seite];Seite 2;Seite 8	3	048258784
12779728	MB	Tel-Aviv	1961-05-05	29	18	12779826;12779830;12779835;12779839	[Seite];Seite 5;Seite 9;Seite 12	4	048258784
12836752	MB	Tel-Aviv	1964-05-01	32	18	12836754;12836755;12836756;12836759;12836762;12836764	Seite 2;Seite 3;Seite 4;Seite 7;Seite 10;Seite 12	6	048258784
12749843	MB	Tel-Aviv	1944-07-21	8	29	12744999;12745000;12745001;12745002;12745005;12745006;12745007	Seite 2;Seite 3;Seite 4;Seite 5;Seite 8;Seite 9;Seite 10	7	048258784
12849530	MB	Tel-Aviv	1952-09-05	20	35	12849532;12849533;12849534;12849536;12849540	Seite 2;Seite 3;Seite 4;Seite 6;Seite 10	5	048258784
12780933	MB	Tel-Aviv	1963-08-30	31	35	12786462;12786464;12786468;12786470	Seite 2;Seite 4;Seite 8;Seite 10	4	048258784
12836726	MB	Tel-Aviv	1964-04-17	32	16	12836728;12836733;12836734;12836735;12836738	Seite 2;Seite 7;Seite 8;Seite 9;Seite 12	5	048258784
12779715	MB	Tel-Aviv	1961-03-17	29	11	12779758;12779759;12779763;12779766	[Seite];Seite 2;Seite 6;Seite 9	4	048258784
12840279	MB	Tel-Aviv	1965-06-25	33	26	12840281;12840283;12840284;12840287	Seite 2;Seite 4;Seite 5;Seite 8	4	048258784
12762854	MB	Tel-Aviv	1948-01-30	12	5	12757615;12757616;12757617;12757619;12757620;12757622;12757623	Seite 2;Seite 3;Seite 4;Seite 6;Seite 7;Seite 9;Seite 10	7	048258784
12849358	MB	Tel-Aviv	1952-04-06	16	14	12849359;12849363;12849365;12849366;12849369;12849370	[Seite];Seite 5;Seite 7;Seite 8;Seite 11;Seite 12	6	048258784
12837045	MB	Tel-Aviv	1963-12-13	31	50	12837047;12837054;12837055;12837057;12837060	Seite 2;Seite 9;Seite 10;Seite 12;Seite 15	5	048258784
12762862	MB	Tel-Aviv	1948-03-26	12	13	12757704;12757705;12757709;12757710;12757711	Seite 3;Seite 4;Seite 8;Seite 9;Seite 10	5	048258784
2424676	Jüdische Weltrundschau	Jerusalem	1939-07-14	1	18	2424994;2424999;2425000;2425001;2425003;2425004	Seite 2;Seite 7;Seite 8;Seite 9;Seite 11;Seite 12	6	issue-35439
2424679	Jüdische Weltrundschau	Jerusalem	1939-08-04	1	21	2425037;2425041;2425042;2425043;2425045;2425046	Seite 3;Seite 7;Seite 8;Seite 9;Seite 11;Seite 12	6	issue-35442
12899885	MB	Tel-Aviv	1978-06-02	46	21	12900051;12900054	Seite 3;Seite 6	2	048258784
12843587	MB	Tel-Aviv	1969-08-22	37	34	12843595	Seite 8	1	048258784
12885972	MB	Tel-Aviv	1970-02-06	38	6	12886034;12886035;12886037;12886040	Seite 2;Seite 3;Seite 5;Seite 8	4	048258784
12893832	MB	Tel-Aviv	1977-04-22	45	15	12893998;12893999;12894002	Seite 4;Seite 5;Seite 8	3	048258784
12927530	MB	Tel-Aviv	1981-10-30	49	40	12927534;12927536;12927537	Seite 4;Seite 6;Seite 7	3	048258784
12937249	MB	Tel-Aviv	1986-01	54	8	12937268;12937271;12937274	[Seite];Seite 4;Seite 7	3	048258784
12937260	MB	Tel-Aviv	1986-11	54	18	12937377;12937381	Seite 3;Seite 6	2	048258784
12885969	MB	Tel-Aviv	1970-01-16	38	3	12886007;12886009;12886012;12886013	Seite 2;Seite 4;Seite 7;Seite 8	4	048258784
12902726	MB	Tel-Aviv	1980-02-08	48	6	12902784;12902785;12902789;12902790	Seite 2;Seite 3;Seite 7;Seite 8	4	048258784
12845485	MB	Tel-Aviv	1969-12-12	37	50	12845487;12845488;12845492;12845493	Seite 2;Seite 3;Seite 7;Seite 8	4	048258784
12927559	MB	Tel-Aviv	1981-11-20	49	43	12927562;12927563;12927566	Seite 3;Seite 4;Seite 7	3	048258784
12902724	MB	Tel-Aviv	1980-01-25	48	4	12902768;12902771;12902774	Seite 2;Seite 5;Seite 8	3	048258784
12930707	MB	Tel-Aviv	1983-11-25	51	43	12930940;12930942;12930943;12930944	Seite 4;Seite 6;Seite 7;Seite 8	4	048258784
12899875	MB	Tel-Aviv	1978-03-03	46	9	12899951;12899952;12899958	Seite 3;Seite 4;Seite 8	3	048258784
12930703	MB	Tel-Aviv	1983-10-28	51	39	12930908;12930909;12930910;12930989	[Seite];Seite 2;Seite 3;Seite 8	4	048258784
12927613	MB	Tel-Aviv	1982-01-01	50	1	12927617;12927618;12927619;12927620;12927621	Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12926797	MB	Tel-Aviv	1979-02-16	47	7	12926800;12926801;12926803;12926806	Seite 2;Seite 3;Seite 5;Seite 8	4	048258784
12899830	MB	Tel-Aviv	1977-12-23	45	48	12899852;12899853;12899854	Seite 2;Seite 3;Seite 4	3	048258784
12930710	MB	Tel-Aviv	1983-12-16	51	46	12930963;12930964;12930965;12930968	Seite 3;Seite 4;Seite 5;Seite 8	4	048258784
12937256	MB	Tel-Aviv	1986-07	54	14	12937334;12937337;12937339;12937340	[Seite];Seite 4;Seite 6;Seite 7	4	048258784
12930692	MB	Tel-Aviv	1983-07-15	51	27	12930793;12930795;12930796;12930798	Seite 2;Seite 4;Seite 5;Seite 7	4	048258784
12937257	MB	Tel-Aviv	1986-08	54	15	12937343;12937345	[Seite];Seite 3	2	048258784
12893611	MB	Tel-Aviv	1976-07-30	44	30	12893641;12893645	Seite 2;Seite 6	2	048258784
12843605	MB	Tel-Aviv	1969-09-05	37	36	12843606;12843607;12843611;12843613	[Seite];Seite 2;Seite 6;Seite 8	4	048258784
12893373	MB	Tel-Aviv	1976-02-13	44	7	12893400;12893405	Seite 2;Seite 7	2	048258784
12930709	MB	Tel-Aviv	1983-12-09	51	45	12930954;12930956;12930960	Seite 2;Seite 4;Seite 8	3	048258784
12843028	MB	Tel-Aviv	1969-05-09	37	19	12843029;12843031;12843034	[Seite];Seite 3;Seite 6	3	048258784
12935525	MB	Tel-Aviv	1984-11-16	52	44	12935526;12935529;12935530;12935533	[Seite];Seite 4;Seite 5;Seite 8	4	048258784
12930990	MB	Tel-Aviv	1984-01-06	52	1	12930992;12930994	Seite 2;Seite 4	2	048258784
12930688	MB	Tel-Aviv	1983-06-17	51	23	12930762;12930763;12930766;12930767	Seite 3;Seite 4;Seite 7;Seite 8	4	048258784
12899868	MB	Tel-Aviv	1978-01-13	46	1	12899889;12899891;12899896	[Seite];Seite 3;Seite 8	3	048258784
12937926	MB	Tel-Aviv	1990-02	58	55	12937944;12937946;12937947	Seite 2;Seite 4;Seite 5	3	048258784
12938312	MB	Tel-Aviv	1993-05	61	89	12938361;12938362;12938363	Seite 5;Seite 6;Seite 7	3	048258784
12899877	MB	Tel-Aviv	1978-03-17	46	11	12899966;12899970;12899971	Seite 2;Seite 6;Seite 7	3	048258784
12938041	MB	Tel-Aviv	1991	59	67	12938062;12938064;12938066	Seite 3;Seite 5;Seite 7	3	048258784
12843569	MB	Tel-Aviv	1969-08-08	37	32	12843571;12843574;12843575	Seite 2;Seite 5;Seite 6	3	048258784
12762827	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-03-13	6	11	12741435;12741437;12741438;12741439	Seite 4;Seite 6;Seite 7;Seite 8	4	048258792
12773255	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1943-06-11	7	24	12750988;12750989;12750990	Seite 6;Seite 7;Seite 8	3	048258792
12892091	MB	Tel-Aviv	1972-10-20	40	42	12892093;12892095;12892097	Seite 2;Seite 4;Seite 6	3	048258784
12773215	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1942-09-18	6	38	12741685;12741688;12741689	Seite 4;Seite 7;Seite 8	3	048258792
12842373	MB	Tel-Aviv	1968-09-06	36	36	12842376;12842377;12842381	Seite 3;Seite 4;Seite 8	3	048258784
12885971	MB	Tel-Aviv	1970-01-30	38	5	12886016;12886020;12886024	Seite 2;Seite 6;Seite 10	3	048258784
12886754	MB	Tel-Aviv	1970-12-25	38	52	12886762;12886767;12886768	Seite 2;Seite 7;Seite 8	3	048258784
2424664	Jüdische Weltrundschau	Jerusalem	1939-04-21	1	5-6	2424833;2424835;2424837;2424839;2424840	Seite 9;Seite 11;Seite 13;Seite 15;Seite 16	5	issue-35428
12938045	MB	Tel-Aviv	1991	59	71	12938143;12938149;12938150;12938151	Seite 4;Seite 9;Seite 10;Seite 11	4	048258784
12893836	MB	Tel-Aviv	1977-05-20	45	19/20	12894030;12894032;12894034;12894040	Seite 2;Seite 4;Seite 5;Seite 10	4	048258784
12853871	MB	Tel-Aviv	1953-07-03	21	27	12853906;12853907;12853908;12853910;12853911	Seite 2;Seite 3;Seite 4;Seite 6;Seite 7	5	048258784
12853924	MB	Tel-Aviv	1953-08-21	21	34	12853956;12853957;12853960;12853962	Seite 2;Seite 3;Seite 6;[Seite]	4	048258784
12775118	MB	Tel-Aviv	1958-01-31	26	5	12775145;12775149;12775150;12775151	Seite 2;Seite 6;Seite 7;Seite 8	4	048258784
12779560	MB	Tel-Aviv	1958-01-03	26	1	12779639;12779640;12779641	Seite 5;Seite 6;Seite 7	3	048258784
12866932	MB	Tel-Aviv	1959-01-23	27	4	12866934;12866935;12866938;12866940	Seite 2;Seite 3;Seite 6;Seite 8	4	048258784
12865373	MB	Tel-Aviv	1955-12-30	23	52	12865808;12865810;12865812;12865813;12865814	Seite 2;Seite 4;Seite 6;Seite 7;Seite 8	5	MB_1955_20221022_B_1955_52
12779557	MB	Tel-Aviv	1958-12-12	26	50	12779619;12779621;12779622;12779623	Seite 2;Seite 4;Seite 5;Seite 6	4	048258784
12853587	MB	Tel-Aviv	1953-07-17	21	29	12853589;12853590;12853591;12853593	Seite 2;Seite 3;Seite 4;Seite 6	4	048258784
12769167	MB	Tel-Aviv	1956-11-23	24	47	12766851;12766854;12766855	Seite 2;Seite 5;Seite 6	3	048258784
12775521	MB	Tel-Aviv	1958-09-21	26	39	12775647;12775649;12775650;12775652	Seite 2;Seite 4;Seite 5;Seite 7	4	048258784
7497315	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2007		82	7413280;7413281;7413283;7413285;7413288	Seite 4;Seite 5;Seite 7;Seite 9;Seite 12	5	363669892
12779525	MB	Tel-Aviv	1958-10-31	26	44	12779571;12779572;12779573	Seite 6;Seite 7;Seite 8	3	048258784
12865372	MB	Tel-Aviv	1955-12-23	23	51	12865799;12865802;12865804;12865805;12865806	[Seite];Seite 4;Seite 6;Seite 7;Seite 8	5	MB_1955_20221022_B_1955_51
12945471	MB	Tel-Aviv	1998-12	66	141	12945598;12945599;12945601;12945603	Seite 2;Seite 3;Seite 5;Seite 7	4	048258784
12775478	MB	Tel-Aviv	1958-06-27	26	26	12775506;12775510;12775512	Seite 2;Seite 6;Seite 8	3	048258784
12866414	MB	Tel-Aviv	1957-07-19	25	29	12866103;12866104;12866105;12866106;12866107	Seite 4;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12866435	MB	Tel-Aviv	1957-12-06	25	49	12866294;12866296;12866297;12866298;12866299	Seite 3;Seite 5;Seite 6;Seite 7;Seite 8	5	048258784
12841741	MB	Tel-Aviv	1966-08-05	34	31	12841742;12841748	[Seite];Seite 7	2	048258784
12867093	MB	Tel-Aviv	1959-05-22	27	21	12867096;12867099;12867100	Seite 2;Seite 5;Seite 6	3	048258784
12853925	MB	Tel-Aviv	1953-08-28	21	35	12853964;12853966;12853968;12853969;12853970	Seite 2;Seite 4;Seite 6;Seite 7;[Seite]	5	048258784
12769161	MB	Tel-Aviv	1956-10-12	24	41	12766796;12766799;12766800;12766802	Seite 2;Seite 5;Seite 6;Seite 8	4	048258784
12849478	MB	Tel-Aviv	1952-06-20	20	24	12849479;12849482;12849484;12849486;12849487;12849488	[Seite];Seite 4;Seite 6;Seite 8;Seite 9;Seite 10	6	048258784
12775321	MB	Tel-Aviv	1958-05-02	26	18	12775316;12775317;12775318;12775320	Seite 4;Seite 5;Seite 6;Seite 8	4	048258784
12842302	MB	Tel-Aviv	1968-07-26	36	30	12842305;12842308;12842309;12842313	Seite 2;Seite 5;Seite 6;Seite 10	4	048258784
12779908	MB	Tel-Aviv	1961-08-04	29	31	12779980;12779982;12779988;12779989;12779992	[Seite];Seite 2;Seite 5;Seite 6;Seite 10	5	048258784
12929247	MB	Tel-Aviv	1982-04-23	50	15/16	12929711;12929715;12929716;12929720	Seite 4;Seite 8;Seite 9;Seite 12	4	048258784
12780919	MB	Tel-Aviv	1963-07-05	31	27	12786315;12786316;12786320;12786323;12786324;12786325	Seite 2;Seite 3;Seite 7;Seite 10;Seite 11;Seite 12	6	048258784
12929815	MB	Tel-Aviv	1982-06-25	50	24	12929834;12929835;12929838;12929839	Seite 3;Seite 4;Seite 7;Seite 8	4	048258784
9255301	Erez Israel	[Jerusalem]	1923-06		Heft Nr. 6	3765667;3765671;3765672;3765676;3765677;3765683;3765688;3765693;3765695;3765722	Seite 71;Seite 75;Seite 76;Seite 80;Seite 81;Seite 87;Seite 92;Seite 97;Seite 99;Seite 126	21	471861758
12769134	MB	Tel-Aviv	1956-03-25	24	12/13	12766517;12766520;12766522;12766523;12766525;12766528;12766529;12766530;12766536;12766537	Seite 3;Seite 6;Seite 8;Seite 9;Seite 11;Seite 14;Seite 15;Seite 16;Seite 22;Seite 23	11	048258784
12867048	MB	Tel-Aviv	1959-04-22	27	17/18	12867056;12867063;12867065;12867071;12867072;12867073	Seite 3;Seite 10;Seite 12;Seite 18;Seite 19;Seite 20	6	048258784
2424681	Jüdische Weltrundschau	Jerusalem	1939-08-18	1	23	2425072;2425073;2425074;2425077;2425078;2425080;2425081;2425082	Seite 2;Seite 3;Seite 4;Seite 7;Seite 8;Seite 10;Seite 11;Seite 12	8	issue-35444
2424660	Jüdische Weltrundschau	Jerusalem	1939-03-10	1	1	2424765;2424766;2424768;2424769;2424770	Seite 7;Seite 8;Seite 10;Seite 11;[Seite]	5	issue-35423
12884960	MB	Tel-Aviv	1960-10-09	28	41/42	12884962;12884963;12884965;12884967;12884969;12884970;12884975;12884976	Seite 2;Seite 3;Seite 5;Seite 7;Seite 9;Seite 10;Seite 15;Seite 16	8	048258784
12840146	MB	Tel-Aviv	1965-04-16	33	16/17	12840150;12840154;12840155;12840158;12840160;12840161;12840166;12840168	Seite 4;Seite 8;Seite 9;Seite 12;Seite 13;Seite 14;Seite 19;Seite 21	8	048258784
12938315	MB	Tel-Aviv	1993	61	92	12938381;12938383;12938384;12938386;12938391;12938392;12938396	[Seite];Seite 3;Seite 4;Seite 6;Seite 10;Seite 11;Seite 15	7	048258784
12866437	MB	Tel-Aviv	1957-12-18	25	51	12866312;12866315;12866318;12866319;12866322;12866323	Seite 3;Seite 6;Seite 9;Seite 10;Seite 13;Seite 14	6	048258784
12845818	MB	Tel-Aviv	1975-09-05	43	34/35	12845821;12845823;12845824;12845827;12845828;12845833;12845839;12845840	Seite 3;Seite 5;Seite 6;Seite 9;Seite 10;Seite 14;Seite 20;Seite 21	8	048258784
12866415	MB	Tel-Aviv	1957-07-26	25	30	12866110;12866113;12866117;12866118;12866119;12866120	Seite 2;Seite 5;Seite 9;Seite 10;Seite 11;Seite 12	6	048258784
12886565	MB	Tel-Aviv	1970-09-30	38	40/41	12886662;12886664;12886669;12886673	Seite 5;Seite 7;Seite 12;Seite 16	4	048258784
12762858	MB	Tel-Aviv	1948-02-27	12	9	12757660;12757663;12757664;12757666	Seite 3;Seite 6;Seite 7;Seite 9	4	048258784
12884713	MB	Tel-Aviv	1962-05-25	30	21	12884714;12884715;12884716;12884721	[Seite];Seite 2;Seite 3;Seite 8	4	048258784
12762856	MB	Tel-Aviv	1948-02-13	12	7	12757637;12757641;12757644	Seite 2;Seite 6;Seite 9	3	048258784
12840513	MB	Tel-Aviv	1965-10-29	33	44	12840515;12840523;12840525	Seite 2;Seite 10;Seite 12	3	048258784
12946555	MB	Tel-Aviv	2004-06	72	192	12946650;12946655;12946656;12946657	Seite 2;Seite 7;Seite 8;Seite 9	4	048258784
12927440	MB	Tel-Aviv	1981-09-25	49	37/38	12927507;12927509;12927511;12927512	Seite 2;Seite 4;Seite 6;Seite 7	4	048258784
12780013	MB	Tel-Aviv	1961-08-25	29	34	12780014;12780015;12780022	[Seite];Seite 2;Seite 9	3	048258784
12885381	MB	Tel-Aviv	1962-12-28	30	52	12885394;12885396;12885398;12885399;12885401;12885402	[Seite];Seite 2;Seite 4;Seite 5;Seite 7;Seite 8	6	048258784
12780201	MB	Tel-Aviv	1961-11-10	29	45	12780287;12780288;12780292;12780295	[Seite];Seite 2;Seite 6;Seite 9	4	048258784
12765377	MB	Tel-Aviv	1950-01-27	14	4	12759930;12759931;12759932	Seite 8;Seite 9;Seite 10	3	048258784
12885358	MB	Tel-Aviv	1962-12-07	30	49	12885359;12885360;12885362;12885363;12885364;12885366;12885368	[Seite];Seite 2;Seite 4;Seite 5;Seite 6;Seite 8;Seite 10	7	048258784
12884433	MB	Tel-Aviv	1962-02-23	30	8	12884434;12884441;12884442	[Seite];Seite 7;Seite 8	3	048258784
12887577	MB	Tel-Aviv	1971-07-23	39	30/31	12887914;12887917;12887922;12887923	Seite 2;Seite 5;Seite 10;Seite 11	4	048258784
12859360	MB	Tel-Aviv	1954-03-05	22	10	12859363;12859366;12859368;12859369;12859370	Seite 3;Seite 6;Seite 8;Seite 9;Seite 10	5	048258784
12842394	MB	Tel-Aviv	1968-09-20	36	38/39	12842399;12842401;12842402;12842403;12842408;12842409	Seite 5;Seite 7;Seite 8;Seite 9;Seite 14;Seite 15	6	048258784
12779886	MB	Tel-Aviv	1961-06-30	29	26	12779934;12779935;12779939;12779940;12779941;12779943	[Seite];Seite 2;Seite 6;Seite 7;Seite 8;Seite 10	6	048258784
12867506	MB	Tel-Aviv	1960-03-04	28	10	12867509;12867510;12867514;12867515;12867516	Seite 3;Seite 4;Seite 8;Seite 9;Seite 10	5	048258784
12765420	MB	Tel-Aviv	1950-08-11	14	32	12760247;12760250;12760253;12760255	Seite 2;Seite 5;Seite 8;Seite 10	4	048258784
12779649	MB	Tel-Aviv	1961-02-17	29	7	12779713;12779714;12779720;12779724	[Seite];Seite 2;Seite 6;Seite 9	4	048258784
12945752	MB	Tel-Aviv	2000-01	68	151	12945765;12945766;12945771;12945772	Seite 3;Seite 4;Seite 9;Seite 10	4	048258784
7491877	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2004		76	7412096;7412097	Seite 2;Seite 3	2	363669892
12779643	MB	Tel-Aviv	1961-01-06	29	1	12779653;12779654;12779656;12779659;12779660;12779661	[Seite];Seite 2;Seite 4;Seite 7;Seite 8;Seite 9	6	048258784
12884422	MB	Tel-Aviv	1962-02-16	30	7	12884423;12884428;12884430;12884432	[Seite];Seite 6;Seite 8;Seite 10	4	048258784
12884471	MB	Tel-Aviv	1962-03-02	30	9	12884490;12884492;12884494;12884497;12884498;12884499	[Seite];Seite 3;Seite 5;Seite 8;Seite 9;Seite 10	6	048258784
12937482	MB	Tel-Aviv	1987	55	28/29	12937563;12937565;12937566;12937568;12937575	Seite 2;Seite 4;Seite 5;Seite 7;Seite 14	5	048258784
12780166	MB	Tel-Aviv	1961-09-19	29	38	12780214;12780215;12780216;12780221	[Seite];Seite 2;Seite 3;Seite 8	4	048258784
12853929	MB	Tel-Aviv	1953-10-09	21	41	12854016;12854017;12854019;12854020	Seite 2;Seite 3;Seite 5;Seite 6	4	048258784
12865333	MB	Tel-Aviv	1955-02-25	23	8	12865466;12865467;12865470;12865471;12865472	Seite 2;Seite 3;Seite 6;Seite 7;Seite 8	5	MB_1955_20221022_B_1955_08
12779523	MB	Tel-Aviv	1958-10-17	26	42	12779547;12779548;12779552;12779553	Seite 2;Seite 3;Seite 7;Seite 8	4	048258784
12866344	MB	Tel-Aviv	1957-01-18	25	3	12865837;12865839;12865840;12865841;12865842	Seite 2;Seite 4;Seite 5;Seite 6;Seite 7	5	048258784
12866923	MB	Tel-Aviv	1959-01-16	27	3	12866925;12866926;12866927;12866929;12866931	Seite 2;Seite 3;Seite 4;Seite 6;Seite 8	5	048258784
12885459	MB	Tel-Aviv	1967-02-10	35	6	12885463;12885464;12885466;12885467	Seite 4;Seite 5;Seite 7;Seite 8	4	048258784
12867084	MB	Tel-Aviv	1959-05-15	27	20	12867089;12867091;12867092	Seite 4;Seite 6;Seite 7	3	048258784
12853868	MB	Tel-Aviv	1953-06-12	21	24	12853882;12853884;12853886	Seite 2;Seite 4;Seite 6	3	048258784
12866359	MB	Tel-Aviv	1957-03-08	25	10	12865900;12865902;12865904;12865906	Seite 2;Seite 4;Seite 6;Seite 8	4	048258784
12866410	MB	Tel-Aviv	1957-07-05	25	27	12866087;12866088	Seite 6;Seite 7	2	048258784
12853665	MB	Tel-Aviv	1953-03-13	21	11	12853764;12853765;12853766	Seite 6;Seite 7;Seite 8	3	048258784
2424691	Jüdische Weltrundschau	Jerusalem	1940-02-05	2	5	2425168;2425172	Seite 4;Seite 8	2	issue-35454
12762795	Mitteilungsblatt der Hitachdut Olej Germania we Austria	Tel-Aviv	1941-09-05	5	36	12741204;12741206;12741208;12741209	Seite 3;Seite 5;Seite 7;Seite 8	4	048258792
2424690	Jüdische Weltrundschau	Jerusalem	1940-01-29	2	4	2425157;2425158	Seite 3;Seite 4	2	issue-35453
12866438	MB	Tel-Aviv	1957-12-27	25	52	12866325;12866327;12866329;12866330;12866331	[Seite];Seite 3;Seite 5;Seite 6;Seite 7	5	048258784
12892895	MB	Tel-Aviv	1973-01-12	41	2	12892899;12892901;12892902;12892903	Seite 4;Seite 6;Seite 7;Seite 8	4	048258784
12891789	MB	Tel-Aviv	1972-02-25	40	8	12891790;12891791;12891793	[Seite];Seite 2;Seite 4	3	048258784
12892109	MB	Tel-Aviv	1972-11-03	40	44	12892110;12892111;12892117	[Seite];Seite 2;Seite 8	3	048258784
12845653	MB	Tel-Aviv	1975-04-11	43	15	12845655;12845663	Seite 2;Seite 10	2	048258784
12893852	MB	Tel-Aviv	1977-10-14	45	38	12899764;12899768;12899770;12899773	Seite 2;Seite 6;Seite 8;Seite 11	4	048258784
12893375	MB	Tel-Aviv	1976-02-20	44	8	12893409	Seite 3	1	048258784
