issue_id	host_title	place	date	volume	issue	page_ids	page_captions	hits	record_id
12884783	MB	Tel-Aviv	1960-06-17	28	25	12884787;12884791	Seite 4;Seite 8	2	048258784
12867350	MB	Tel-Aviv	1959-11-20	27	47	12867355;12867357	Seite 4;Seite 6	2	048258784
12842373	MB	Tel-Aviv	1968-09-06	36	36	12842379	Seite 6	1	048258784
12885971	MB	Tel-Aviv	1970-01-30	38	5	12886024	Seite 10	1	048258784
12937179	MB	Tel-Aviv	1985-07	53	2	12937194;12937196	Seite 2;Seite 4	2	048258784
12845926	MB	Tel-Aviv	1975-11-21	43	45	12845932	Seite 6	1	048258784
12933417	MB	Tel-Aviv	1984-08-24	52	34	12933425	Seite 8	1	048258784
12779722	MB	Tel-Aviv	1961-03-31	29	13/14	12779777;12779781;12779790	Seite 2;Seite 6;Seite 15	3	048258784
12842827	MB	Tel-Aviv	1969-02-14	37	7	12842829	Seite 2	1	048258784
12867464	MB	Tel-Aviv	1960-02-05	28	6	12867466;12867469	Seite 2;Seite 7	2	048258784
12926861	MB	Tel-Aviv	1979-04-11	47	14/15	12926872;12926873;12926877	Seite 11;Seite 12;Seite 16	3	048258784
12775416	MB	Tel-Aviv	1958-05-23	26	21	12775420	Seite 2	1	048258784
12867124	MB	Tel-Aviv	1959-06-11	27	24	12867133	Seite 8	1	048258784
12860925	MB	Tel-Aviv	1954-10-22	22	43	12860931	Seite 6	1	048258784
12842074	MB	Tel-Aviv	1968-03-01	36	9	12842076	Seite 2	1	048258784
12755936	MB	Tel-Aviv	1947-01-24	11	4	12745230	Seite 5	1	048258784
12865360	MB	Tel-Aviv	1955-09-16	23	37	12865704	Seite 16	1	MB_1955_20221022_B_1955_37
12865334	MB	Tel-Aviv	1955-03-04	23	9	12865478	Seite 6	1	MB_1955_20221022_B_1955_09
12884691	MB	Tel-Aviv	1962-05-11	30	19	12884697;12884699	Seite 6;Seite 8	2	048258784
12930694	MB	Tel-Aviv	1983-07-29	51	29	12930814	Seite 7	1	048258784
12893384	MB	Tel-Aviv	1976-03-26	44	13	12893450	Seite 2	1	048258784
12893626	MB	Tel-Aviv	1976-10-29	44	40	12893727	Seite 2	1	048258784
12937015	MB	Tel-Aviv	1985-01-11	53	2	12937038	Seite 5	1	048258784
12938315	MB	Tel-Aviv	1993	61	92	12938408	Seite 21	1	048258784
12849436	MB	Tel-Aviv	1952-05-23	20	20	12849444	Seite 8	1	048258784
12938045	MB	Tel-Aviv	1991	59	71	12938146	Seite 7	1	048258784
12779560	MB	Tel-Aviv	1958-01-03	26	1	12779636	Seite 2	1	048258784
12779557	MB	Tel-Aviv	1958-12-12	26	50	12779621	Seite 4	1	048258784
12853587	MB	Tel-Aviv	1953-07-17	21	29	12853593	Seite 6	1	048258784
12779525	MB	Tel-Aviv	1958-10-31	26	44	12779569	Seite 4	1	048258784
12849478	MB	Tel-Aviv	1952-06-20	20	24	12849481	Seite 3	1	048258784
2424679	Jüdische Weltrundschau	Jerusalem	1939-08-04	1	21	2425042;2425044	Seite 8;Seite 10	2	issue-35442
12854094	MB	Tel-Aviv	1953-12-04	21	49	12854096	Seite 2	1	048258784
12779834	MB	Tel-Aviv	1961-05-12	29	19	12779846	Seite 7	1	048258784
12780186	MB	Tel-Aviv	1961-10-20	29	42	12780264	Seite 8	1	048258784
12780933	MB	Tel-Aviv	1963-08-30	31	35	12786464	Seite 4	1	048258784
12779715	MB	Tel-Aviv	1961-03-17	29	11	12779766	Seite 9	1	048258784
12840279	MB	Tel-Aviv	1965-06-25	33	26	12840281	Seite 2	1	048258784
12839973	MB	Tel-Aviv	1965-01-22	33	4	12839994	Seite 8	1	048258784
12945616	MB	Tel-Aviv	1999-11	67	149	12945725;12945726	Seite 4;Seite 5	2	048258784
12842052	MB	Tel-Aviv	1968-02-16	36	7	12842055;12842058	Seite 3;Seite 6	2	048258784
12860877	MB	Tel-Aviv	1954-09-17	22	38	12860882	Seite 5	1	048258784
12892895	MB	Tel-Aviv	1973-01-12	41	2	12892899	Seite 4	1	048258784
12891789	MB	Tel-Aviv	1972-02-25	40	8	12891791	Seite 2	1	048258784
12845653	MB	Tel-Aviv	1975-04-11	43	15	12845660	Seite 7	1	048258784
12893260	MB	Tel-Aviv	1973-11-16	41	39	12893273;12893278;12893280	[Seite];Seite 6;Seite 8	3	048258784
12779908	MB	Tel-Aviv	1961-08-04	29	31	12779982	Seite 2	1	048258784
12893524	MB	Tel-Aviv	1976-06-11	44	23	12893568	Seite 3	1	048258784
12930514	MB	Tel-Aviv	1983-04-15	51	14	12930665	Seite 8	1	048258784
12927082	MB	Tel-Aviv	1979-10-12	47	38	12927088	Seite 6	1	048258784
12930687	MB	Tel-Aviv	1983-06-10	51	22	12930753	Seite 2	1	048258784
12892338	MB	Tel-Aviv	1974-04-19	42	16	12892340	Seite 2	1	048258784
12893809	MB	Tel-Aviv	1977-01-07	45	1	12893869	Seite 8	1	048258784
12929821	MB	Tel-Aviv	1982-08-06	50	30	12929885	Seite 6	1	048258784
12929911	MB	Tel-Aviv	1982-11-26	50	41	12929984	Seite 2	1	048258784
12930690	MB	Tel-Aviv	1983-07-01	51	25	12930782	Seite 7	1	048258784
12843596	MB	Tel-Aviv	1969-08-29	37	35	12843604	[Seite]	1	048258784
12845614	MB	Tel-Aviv	1975-03-14	43	11	12845616;12845620	Seite 2;Seite 6	2	048258784
12929719	MB	Tel-Aviv	1982-05-07	50	17	12929728	Seite 8	1	048258784
12902941	MB	Tel-Aviv	1980-08-08	48	30	12903007	Seite 8	1	048258784
12845953	MB	Tel-Aviv	1975-12-12	43	48	12845955;12845958	Seite 2;Seite 5	2	048258784
12867084	MB	Tel-Aviv	1959-05-15	27	20	12867092	Seite 7	1	048258784
12853665	MB	Tel-Aviv	1953-03-13	21	11	12853765	Seite 7	1	048258784
12885448	MB	Tel-Aviv	1967-02-03	35	5	12885458	Seite 10	1	048258784
12886569	MB	Tel-Aviv	1970-11-06	38	45	12886710	Seite 7	1	048258784
12887964	MB	Tel-Aviv	1971-12-10	39	50	12888078	Seite 2	1	048258784
12886556	MB	Tel-Aviv	1970-08-07	38	32	12886595	Seite 2	1	048258784
12891906	MB	Tel-Aviv	1972-06-02	40	21	12891909	Seite 3	1	048258784
12937821	MB	Tel-Aviv	1989-07	57	48	12937875;12937878;12937881	[Seite];Seite 4;Seite 7	3	048258784
12893119	MB	Tel-Aviv	1973-10-10	41	38	12893261;12893266	Seite 2;Seite 5	2	048258784
12937823	MB	Tel-Aviv	1989	57	50/51	12937894	Seite 4	1	048258784
12779644	MB	Tel-Aviv	1961-01-13	29	2	12779670	Seite 8	1	048258784
12884314	MB	Tel-Aviv	1960-01-01	28	1	12867413	Seite 2	1	048258784
12779646	MB	Tel-Aviv	1961-01-27	29	4	12779684	Seite 2	1	048258784
12840051	MB	Tel-Aviv	1965-02-26	33	9	12840053;12840056	Seite 2;Seite 5	2	048258784
12884453	MB	Tel-Aviv	1960-04-08	28	15/16	12884468;12884475	Seite 15;Seite 21	2	048258784
12946555	MB	Tel-Aviv	2004-06	72	192	12946661	Seite 13	1	048258784
12885381	MB	Tel-Aviv	1962-12-28	30	52	12885401	Seite 7	1	048258784
12887577	MB	Tel-Aviv	1971-07-23	39	30/31	12887914	Seite 2	1	048258784
12779649	MB	Tel-Aviv	1961-02-17	29	7	12779720	Seite 6	1	048258784
7491877	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2004		76	7412098	Seite 4	1	363669892
12779643	MB	Tel-Aviv	1961-01-06	29	1	12779654	Seite 2	1	048258784
12884422	MB	Tel-Aviv	1962-02-16	30	7	12884430	Seite 8	1	048258784
12937482	MB	Tel-Aviv	1987	55	28/29	12937575	Seite 14	1	048258784
12884379	MB	Tel-Aviv	1962-01-19	30	3	12884381	Seite 2	1	048258784
12853669	MB	Tel-Aviv	1953-04-17	21	16	12853810	Seite 2	1	048258784
12866420	MB	Tel-Aviv	1957-08-30	25	35	12866165	Seite 8	1	048258784
12860988	MB	Tel-Aviv	1954-12-10	22	50	12860992	Seite 4	1	048258784
12842190	MB	Tel-Aviv	1968-05-17	36	20	12842197	Seite 7	1	048258784
12867164	MB	Tel-Aviv	1959-07-10	27	28	12867167	Seite 2	1	048258784
12866352	MB	Tel-Aviv	1957-02-15	25	7	12865875	Seite 4	1	048258784
12779650	MB	Tel-Aviv	1961-02-24	29	8	12779727	Seite 2	1	048258784
12841675	MB	Tel-Aviv	1966-06-24	34	25	12841677	Seite 2	1	048258784
12836872	MB	Tel-Aviv	1964-07-03	32	27	12836875;12836881	Seite 3;Seite 9	2	048258784
12886565	MB	Tel-Aviv	1970-09-30	38	40/41	12886673	Seite 16	1	048258784
12762858	MB	Tel-Aviv	1948-02-27	12	9	12757664	Seite 7	1	048258784
12884713	MB	Tel-Aviv	1962-05-25	30	21	12884716	Seite 3	1	048258784
12762856	MB	Tel-Aviv	1948-02-13	12	7	12757642	Seite 7	1	048258784
12775530	MB	Tel-Aviv	1958-09-12	26	37/38	12775625	Seite 5	1	048258784
12775528	MB	Tel-Aviv	1958-08-29	26	35	12775606	Seite 4	1	048258784
12933399	MB	Tel-Aviv	1984-08-10	52	32	12933404	Seite 5	1	048258784
12927036	MB	Tel-Aviv	1979-08-31	47	33	12927038	Seite 2	1	048258784
12937635	MB	Tel-Aviv	1988-11	56	42	12937710	Seite 2	1	048258784
12902729	MB	Tel-Aviv	1980-02-29	48	9	12902812	Seite 6	1	048258784
12926760	MB	Tel-Aviv	1979-01-12	47	2	12926759	Seite 8	1	048258784
12945923	MB	Tel-Aviv	2001	69	166	12946051;12946052;12946054;12946058	Seite 8;Seite 9;Seite 11;Seite 15	4	048258784
12837146	MB	Tel-Aviv	1964-08-28	32	35	12837149	Seite 3	1	048258784
12884772	MB	Tel-Aviv	1962-06-29	30	26	12884776	Seite 4	1	048258784
12842525	MB	Tel-Aviv	1968-11-01	36	44	12842527	Seite 2	1	048258784
12933481	MB	Tel-Aviv	1984-09-07	52	36	12933487	Seite 5	1	048258784
12885970	MB	Tel-Aviv	1970-01-23	38	4	12886026	Seite 2	1	048258784
12845544	MB	Tel-Aviv	1975-01-24	43	4	12845548	Seite 4	1	048258784
12900496	MB	Tel-Aviv	1978-12-08	46	44	12900515	Seite 8	1	048258784
12902733	MB	Tel-Aviv	1980-04-11	48	14	12902862	Seite 8	1	048258784
12902728	MB	Tel-Aviv	1980-02-22	48	8	12902800	Seite 2	1	048258784
12937634	MB	Tel-Aviv	1988-10	56	41	12937703	Seite 6	1	048258784
12892778	MB	Tel-Aviv	1974-10-18	42	41	12892780	Seite 2	1	048258784
12902738	MB	Tel-Aviv	1980-05-16	48	19	12902901	Seite 7	1	048258784
12853412	MB	Tel-Aviv	1952-09-12	20	36	12853414;12853418	Seite 2;Seite 6	2	048258784
12866358	MB	Tel-Aviv	1957-03-01	25	9	12865893;12865897	Seite 4;Seite 8	2	048258784
12841961	MB	Tel-Aviv	1966-12-23	34	51	12841965	Seite 4	1	048258784
12780733	MB	Tel-Aviv	1963-06-07	31	23	12781019	Seite 12	1	048258784
12842118	MB	Tel-Aviv	1968-03-29	36	13	12842120;12842123	Seite 2;Seite 5	2	048258784
12845818	MB	Tel-Aviv	1975-09-05	43	34/35	12845824	Seite 6	1	048258784
12892969	MB	Tel-Aviv	1973-03-09	41	10	12892982	Seite 3	1	048258784
7411766	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1996		61	7411770;7411771	Seite 4;Seite 5	2	363669892
2424664	Jüdische Weltrundschau	Jerusalem	1939-04-21	1	5-6	2424832	Seite 8	1	issue-35428
12865336	MB	Tel-Aviv	1955-03-18	23	11	12865495	Seite 5	1	MB_1955_20221022_B_1955_11
12860961	MB	Tel-Aviv	1954-11-19	22	47	12860963	Seite 2	1	048258784
12867035	MB	Tel-Aviv	1959-04-10	27	15	12867040	Seite 5	1	048258784
12937934	MB	Tel-Aviv	1990-12	58	65	12938035	Seite 9	1	048258784
12769135	MB	Tel-Aviv	1956-04-06	24	14	12766546	Seite 7	1	048258784
12893849	MB	Tel-Aviv	1977-08-26	45	34	12899726	Seite 4	1	048258784
12892230	MB	Tel-Aviv	1974-02-08	42	6	12892234	Seite 4	1	048258784
12930506	MB	Tel-Aviv	1983-02-04	51	5	12930573	Seite 5	1	048258784
12927393	MB	Tel-Aviv	1981-07-03	49	26	12927413;12927414	Seite 6;Seite 7	2	048258784
12931008	MB	Tel-Aviv	1984-01-20	52	3	12931010;12931016	Seite 2;Seite 8	2	048258784
12937255	MB	Tel-Aviv	1986-06	54	13	12937330	Seite 6	1	048258784
12900083	MB	Tel-Aviv	1978-08-11	46	31	12900159;12900162	Seite 5;Seite 8	2	048258784
12885108	MB	Tel-Aviv	1962-07-06	30	27	12885111;12885112;12885113;12885115	Seite 3;Seite 4;Seite 5;Seite 7	4	048258784
12780614	MB	Tel-Aviv	1963-01-04	31	1	12780651	Seite 10	1	048258784
12867473	MB	Tel-Aviv	1960-02-12	28	7	12867476	Seite 3	1	048258784
12884750	MB	Tel-Aviv	1962-06-15	30	24	12884753	Seite 3	1	048258784
12892047	MB	Tel-Aviv	1972-09-15	40	36/37	12892057	Seite 10	1	048258784
12840197	MB	Tel-Aviv	1965-05-14	33	20	12840199	Seite 2	1	048258784
12779734	MB	Tel-Aviv	1961-04-21	29	16	12779814	Seite 9	1	048258784
12840240	MB	Tel-Aviv	1965-06-04	33	23	12840246	Seite 6	1	048258784
2424681	Jüdische Weltrundschau	Jerusalem	1939-08-18	1	23	2425076	Seite 6	1	issue-35444
12775523	MB	Tel-Aviv	1958-07-25	26	30	12775552	[Seite]	1	048258784
12885680	MB	Tel-Aviv	1967-07-07	35	26	12885682;12885690	Seite 2;Seite 10	2	048258784
12946766	MB	Tel-Aviv	2005-01	73	197	12946782	Seite 7	1	048258784
12840159	MB	Tel-Aviv	1965-04-30	33	18	12840173	Seite 2	1	048258784
12945753	MB	Tel-Aviv	2000-02	68	152	12945783;12945784;12945786	Seite 4;Seite 5;Seite 7	3	048258784
12892002	MB	Tel-Aviv	1972-08-04	40	30/31	12892005;12892008	Seite 3;Seite 6	2	048258784
12885185	MB	Tel-Aviv	1962-08-24	30	34	12885195	Seite 10	1	048258784
12866411	MB	Tel-Aviv	1957-07-12	25	28	12866093;12866094	Seite 3;Seite 4	2	048258784
12893845	MB	Tel-Aviv	1977-07-22	45	28/29	12899693	Seite 7	1	048258784
12893846	MB	Tel-Aviv	1977-08-05	45	30/31	12899699	Seite 3	1	048258784
12887965	MB	Tel-Aviv	1971-12-17	39	51	12888092	Seite 8	1	048258784
12887966	MB	Tel-Aviv	1971-12-24	39	52	12888095	[Seite]	1	048258784
12886553	MB	Tel-Aviv	1970-07-31	38	31	12886588	Seite 3	1	048258784
12886692	MB	Tel-Aviv	1970-11-13	38	46	12886713	Seite 2	1	048258784
12886561	MB	Tel-Aviv	1970-09-04	38	36	12886627	Seite 2	1	048258784
12866970	MB	Tel-Aviv	1959-02-20	27	8	12866972	Seite 2	1	048258784
12775529	MB	Tel-Aviv	1958-09-05	26	36	12775616	Seite 5	1	048258784
12886198	MB	Tel-Aviv	1970-06-19	38	25	12886219	Seite 2	1	048258784
12859300	MB	Tel-Aviv	1954-01-22	22	4	12859306	Seite 6	1	048258784
12853664	MB	Tel-Aviv	1953-03-06	21	10	12853752	Seite 2	1	048258784
12867044	MB	Tel-Aviv	1959-04-17	27	16	12867052	Seite 7	1	048258784
12930711	MB	Tel-Aviv	1983-12-23	51	47	12930978	Seite 8	1	048258784
12927191	MB	Tel-Aviv	1981-03-13	49	10	12927271	Seite 2	1	048258784
12926962	MB	Tel-Aviv	1979-07-06	47	25	12926969	Seite 7	1	048258784
12845908	MB	Tel-Aviv	1975-11-07	43	43	12845916	Seite 8	1	048258784
12927439	MB	Tel-Aviv	1981-09-11	49	36	12927504	Seite 7	1	048258784
12929910	MB	Tel-Aviv	1982-11-19	50	40	12929979	Seite 6	1	048258784
12893824	MB	Tel-Aviv	1977-02-18	45	7	12893917	[Seite]	1	048258784
12928981	MB	Tel-Aviv	1982-03-05	50	10	12928988	Seite 7	1	048258784
12929904	MB	Tel-Aviv	1982-08-27	50	33	12929915	Seite 2	1	048258784
12927294	MB	Tel-Aviv	1981-04-03	49	13	12927305	[Seite]	1	048258784
12927299	MB	Tel-Aviv	1981-05-22	49	19	12927363	Seite 7	1	048258784
12845759	MB	Tel-Aviv	1975-07-04	43	27	12845764	Seite 5	1	048258784
12780226	MB	Tel-Aviv	1961-12-08	29	49	12780335	Seite 9	1	048258784
12945617	MB	Tel-Aviv	1999-12	67	150	12945745	Seite 8	1	048258784
12841555	MB	Tel-Aviv	1966-04-29	34	17	12841559	Seite 4	1	048258784
12842632	MB	Tel-Aviv	1968-12-06	36	49	12842633	Seite 10	1	048258784
12842780	MB	Tel-Aviv	1969-01-17	37	3	12842785	Seite 5	1	048258784
12884643	MB	Tel-Aviv	1962-04-16	30	15/16	12884658	Seite 14	1	048258784
12937129	MB	Tel-Aviv	1985-03-29	53	11/12	12937165	Seite 28	1	048258784
12931035	MB	Tel-Aviv	1984-02-10	52	6	12931039;12931043	Seite 4;Seite 8	2	048258784
12926761	MB	Tel-Aviv	1979-01-19	47	3	12926765	Seite 4	1	048258784
12885981	MB	Tel-Aviv	1970-04-10	38	15	12886114;12886119	Seite 2;Seite 7	2	048258784
12933390	MB	Tel-Aviv	1984-08-03	52	31	12933398	Seite 8	1	048258784
12893842	MB	Tel-Aviv	1977-07-08	45	26	12894090;12894095	Seite 3;Seite 8	2	048258784
12842803	MB	Tel-Aviv	1969-01-31	37	5	12842806;12842812	Seite 3;Seite 9	2	048258784
7413213	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	2005		79	7413215	Seite 2	1	363669892
2424666	Jüdische Weltrundschau	Jerusalem	1939-05-05	1	8	2424858	Seite 2	1	issue-35430
12780674	MB	Tel-Aviv	1963-04-05	31	14/15	12780901	Seite 12	1	048258784
12840762	MB	Tel-Aviv	1966-02-25	34	8	12840764	Seite 2	1	048258784
12853660	MB	Tel-Aviv	1953-02-06	21	6	12853718	Seite 2	1	048258784
12840011	MB	Tel-Aviv	1965-02-05	33	6	12840016	Seite 4	1	048258784
12885335	MB	Tel-Aviv	1962-11-23	30	47	12885341	Seite 6	1	048258784
12885380	MB	Tel-Aviv	1962-12-21	30	51	12885382	[Seite]	1	048258784
12780205	MB	Tel-Aviv	1961-11-17	29	46	12780303	Seite 7	1	048258784
12885346	MB	Tel-Aviv	1962-11-30	30	48	12885356	Seite 10	1	048258784
12884870	MB	Tel-Aviv	1960-08-12	28	33	12884876;12884880	Seite 6;Seite 10	2	048258784
12899871	MB	Tel-Aviv	1978-02-03	46	4/5	12899914	Seite 2	1	048258784
12842840	MB	Tel-Aviv	1969-02-21	37	8	12842845	Seite 5	1	048258784
12866905	MB	Tel-Aviv	1959-01-02	27	1	12866908	Seite 3	1	048258784
12945759	MB	Tel-Aviv	2000-10	68	158	12945887	Seite 8	1	048258784
12859427	MB	Tel-Aviv	1954-04-30	22	18	12859443	Seite 6	1	048258784
12842382	MB	Tel-Aviv	1968-09-13	36	37	12842391	Seite 8	1	048258784
12867227	MB	Tel-Aviv	1959-08-28	27	35	12867230	Seite 2	1	048258784
12769131	MB	Tel-Aviv	1956-03-09	24	10	12766500	Seite 4	1	048258784
12900084	MB	Tel-Aviv	1978-08-25	46	32/33	12900148	Seite 4	1	048258784
12893117	MB	Tel-Aviv	1973-09-14	41	35	12893235	Seite 5	1	048258784
12891866	MB	Tel-Aviv	1972-04-28	40	16	12891872	Seite 6	1	048258784
2424699	Jüdische Weltrundschau	Jerusalem	1940-04-01	2	13	2425249	Seite 3	1	issue-35462
12892606	MB	Tel-Aviv	1974-07-26	42	30	12892609	Seite 3	1	048258784
12937633	MB	Tel-Aviv	1988	56	39/40	12937697	Seite 9	1	048258784
12866988	MB	Tel-Aviv	1959-03-06	27	10	12866994	Seite 6	1	048258784
12945340	MB	Tel-Aviv	1997-07	65	128	12945404;12945405	Seite 2;Seite 3	2	048258784
12945343	MB	Tel-Aviv	1997-11	65	131	12945444;12945446	Seite 6;Seite 8	2	048258784
12866399	MB	Tel-Aviv	1957-04-14	25	15/16	12865961	Seite 18	1	048258784
12780735	MB	Tel-Aviv	1963-06-21	31	25	12781042;12781054	Seite 4;Seite 10	2	048258784
12779651	MB	Tel-Aviv	1961-03-03	29	9	12779746	Seite 9	1	048258784
12893854	MB	Tel-Aviv	1977-10-28	45	40	12899788	Seite 6	1	048258784
12902740	MB	Tel-Aviv	1980-05-30	48	21	12902916	Seite 6	1	048258784
12899876	MB	Tel-Aviv	1978-03-10	46	10	12899959	Seite 3	1	048258784
12931053	MB	Tel-Aviv	1984-02-24	52	8	12931061	Seite 8	1	048258784
12933318	MB	Tel-Aviv	1984-06-08	52	23	12933326	Seite 8	1	048258784
12931089	MB	Tel-Aviv	1984-03-23	52	12	12931094	Seite 5	1	048258784
12930505	MB	Tel-Aviv	1983-01-28	51	4	12930559	Seite 2	1	048258784
12938043	MB	Tel-Aviv	1991-05	59	69	12938120	Seite 6	1	048258784
12840539	MB	Tel-Aviv	1965-11-12	33	46	12840541;12840552	Seite 2;Seite 12	2	048258784
12779648	MB	Tel-Aviv	1961-02-10	29	6	12779706	Seite 4	1	048258784
12780618	MB	Tel-Aviv	1963-01-25	31	4	12780712	Seite 10	1	048258784
12780646	MB	Tel-Aviv	1963-03-01	31	9	12780817;12780818	[Seite];Seite 2	2	048258784
12780669	MB	Tel-Aviv	1963-03-22	31	12	12780859;12780861	Seite 8;Seite 10	2	048258784
12937022	MB	Tel-Aviv	1985-03-01	53	9	12937122	Seite 6	1	048258784
12930685	MB	Tel-Aviv	1983-05-27	51	20	12930736	[Seite]	1	048258784
12893528	MB	Tel-Aviv	1976-07-09	44	27	12893601;12893602;12893605	Seite 2;Seite 3;Seite 6	3	048258784
12885437	MB	Tel-Aviv	1967-01-27	35	4	12885441	Seite 4	1	048258784
7492873	Yediʿot shel Irgun ʿOle Breslau be-Yiśraʾel	Tel-Aviv	1994		58	7412180	Seite 2	1	363669892
12893115	MB	Tel-Aviv	1973-08-24	41	33	12893214;12893215	Seite 2;Seite 3	2	048258784
12927127	MB	Tel-Aviv	1979-11-23	47	43	12927133	Seite 6	1	048258784
12903099	MB	Tel-Aviv	1980-12-19	48	44	12903116	Seite 6	1	048258784
12843496	MB	Tel-Aviv	1969-06-13	37	24	12843504	Seite 8	1	048258784
12893771	MB	Tel-Aviv	1976-12-24	44	48	12893795	Seite 2	1	048258784
12853927	MB	Tel-Aviv	1953-09-18	21	38	12854001	Seite 7	1	048258784
12927295	MB	Tel-Aviv	1981-04-17	49	14/15	12927324	Seite 12	1	048258784
12840789	MB	Tel-Aviv	1966-03-11	34	10	12840795	Seite 4	1	048258784
12849511	MB	Tel-Aviv	1952-07-11	20	27	12849514;12849521	Seite 3;Seite 10	2	048258784
12841950	MB	Tel-Aviv	1966-12-16	34	50	12841952	Seite 2	1	048258784
12927303	MB	Tel-Aviv	1981-06-19	49	23/24	12927398	Seite 12	1	048258784
12892457	MB	Tel-Aviv	1974-05-24	42	21	12892473;12892475	Seite 10;Seite 12	2	048258784
12946773	MB	Tel-Aviv	2005	73	204	12946969;12946980;12946983	Seite 2;Seite 13;Seite 16	3	048258784
12893630	MB	Tel-Aviv	1976-11-26	44	44	12893757	Seite 2	1	048258784
12937259	MB	Tel-Aviv	1986	54	16-17	12937356;12937358	Seite 5;Seite 7	2	048258784
12884735	MB	Tel-Aviv	1962-06-07	30	23	12884746;12884749	Seite 11;Seite 14	2	048258784
12885291	MB	Tel-Aviv	1962-10-26	30	43	12885298	Seite 7	1	048258784
12780194	MB	Tel-Aviv	1961-11-03	29	44	12780286	Seite 10	1	048258784
12861014	MB	Tel-Aviv	1954-12-31	22	53	12861025	Seite 10	1	048258784
12780175	MB	Tel-Aviv	1961-10-06	29	40	12780235	Seite 2	1	048258784
12866961	MB	Tel-Aviv	1959-02-13	27	7	12866964	Seite 3	1	048258784
12887573	MB	Tel-Aviv	1971-06-25	39	26	12887880;12887884	Seite 2;Seite 6	2	048258784
12886700	MB	Tel-Aviv	1970-12-04	38	49	12886737	Seite 2	1	048258784
12891957	MB	Tel-Aviv	1972-06-30	40	25	12891959	Seite 2	1	048258784
12886567	MB	Tel-Aviv	1970-10-23	38	43	12886683	Seite 2	1	048258784
12893627	MB	Tel-Aviv	1976-11-05	44	41	12893735	Seite 2	1	048258784
12887954	MB	Tel-Aviv	1971-09-10	39	37	12887981	Seite 6	1	048258784
12892988	MB	Tel-Aviv	1973-06-08	41	22	12893103	Seite 5	1	048258784
12893107	MB	Tel-Aviv	1973-06-15	41	23	12893141	Seite 4	1	048258784
12945342	MB	Tel-Aviv	1997	65	130	12945428	Seite 6	1	048258784
12837062	MB	Tel-Aviv	1963-12-20	31	51	12837066	Seite 4	1	048258784
12840331	MB	Tel-Aviv	1965-07-23	33	30	12840333	Seite 2	1	048258784
12884501	MB	Tel-Aviv	1962-03-16	30	11	12884516	Seite 5	1	048258784
12780925	MB	Tel-Aviv	1963-07-26	31	30	12786412	Seite 10	1	048258784
12884761	MB	Tel-Aviv	1962-06-22	30	25	12884763	Seite 2	1	048258784
12837122	MB	Tel-Aviv	1964-08-21	32	34	12837126	Seite 3	1	048258784
12779882	MB	Tel-Aviv	1961-06-02	29	22	12779889	Seite 2	1	048258784
12885229	MB	Tel-Aviv	1962-09-21	30	38	12885236	Seite 7	1	048258784
12842924	MB	Tel-Aviv	1969-04-02	37	13/14	12842933	Seite 9	1	048258784
12867272	MB	Tel-Aviv	1959-10-02	27	40/41	12867286	Seite 13	1	048258784
12780165	MB	Tel-Aviv	1961-09-08	29	36/37	12780192;12780193	Seite 11;Seite 12	2	048258784
2424671	Jüdische Weltrundschau	Jerusalem	1939-06-09	1	13	2424928	Seite 14	1	issue-35434
12884926	MB	Tel-Aviv	1960-09-18	28	38/39	12884932;12884947	Seite 6;[Seite]	2	048258784
12946557	MB	Tel-Aviv	2004	72	194	12946704;12946705;12946707	Seite 12;Seite 13;Seite 15	3	048258784
12842346	MB	Tel-Aviv	1968-08-23	36	34	12842348	Seite 2	1	048258784
12867387	MB	Tel-Aviv	1959-12-18	27	51	12867391	Seite 4	1	048258784
12885558	MB	Tel-Aviv	1967-04-14	35	15	12885563	Seite 5	1	048258784
12842030	MB	Tel-Aviv	1968-02-02	36	5	12842032	Seite 2	1	048258784
12840081	MB	Tel-Aviv	1965-03-12	33	11	12840083	Seite 2	1	048258784
12946551	MB	Tel-Aviv	2004-01	72	188	12946561;12946563	[Seite];Seite 3	2	048258784
12885240	MB	Tel-Aviv	1962-09-27	30	39/40	12885260;12885263;12885265	Seite 20;Seite 23;Seite 25	3	048258784
12842411	MB	Tel-Aviv	1968-10-04	36	40	12842418;12842421	Seite 7;Seite 10	2	048258784
12893840	MB	Tel-Aviv	1977-06-24	45	24	12894062	Seite 3	1	048258784
12902721	MB	Tel-Aviv	1980-01-04	48	1	12902750	Seite 8	1	048258784
12845739	MB	Tel-Aviv	1975-06-20	43	25	12845742	Seite 3	1	048258784
12930698	MB	Tel-Aviv	1983-08-26	51	33	12930844	Seite 5	1	048258784
12929912	MB	Tel-Aviv	1982-12-03	50	42	12930003	Seite 8	1	048258784
12899879	MB	Tel-Aviv	1978-03-31	46	13	12899981	[Seite]	1	048258784
12927298	MB	Tel-Aviv	1981-05-15	49	18	12927351	Seite 3	1	048258784
12926998	MB	Tel-Aviv	1979-08-03	47	29	12927004	Seite 6	1	048258784
12929729	MB	Tel-Aviv	1982-05-14	50	18	12929734	Seite 5	1	048258784
