date	pub	page_id	window
1938-04-13	falastin	falastin19380413-01.1.5	…ميع من تلطف و او حضروا حفلة دفن الفقيد و الاخص يشكر غبطة بطريرك اللاتين الذي تلطف واوفد من قبله سيادة نائبه وحضرة رئيسة المستشفى الايطالي التي أظهرت كل مروءة وعناية بالفقيد وحضرات أعيان الطائمة المارونية بحيفا و كنتها و مختارها الشيخ الجليل، الذين ابدوا من الهمة والغيرة ما يستحقون عليه كل ثناء . رحم الله المقيد رحمة واسعة وألهم…
1938-04-27	falastin	falastin19380427-01.1.3	… وقد بلغ عدد الذين اعتقلوا ٥٠ شخصاً ويقال ان اشارة تافونيه وصلت دهس من حيفا إلى بوليس نابلس تفيد أن بضعة اشخاص خرجوا من حيفا الى نابلس طفل ووفاته واعتقال السائق دهست سيارة ابراهيم خروب الطفل عدنان بن سبع قادري من نابلس فنقل الطفل الى المستشفى وهناك فارق الحياة وقد اعتقل صاحب السيارة واودع السجن انفجار لغم واصابة سجينين بجراح بالغة بينما كان اثنان من مساجين نور…
1938-04-27	falastin	falastin19380427-01.1.3	…ميس القادم أصابة بوليس انگليزي جمع به الحصان بينما كان احد افراد البوليس الانكليزي السواري عائدا ليلة امس عن طريق عكا - حيفا وقريبا من مقبرة عكا جفل حصانه فوقع عن ظهر الحصان وبقيت رجله عائقه في الركاب فجمح به الحصان مسافة تزيد عن ٢٠٠ متر وقد نقل بحالة خطرة الى المستشفى ووجدت بندقيته ملقاة على الارض اجتماع المسيو افينول واللورد هاليفاكس لندن في ٢٦ نيسان - تناول المسيو جوزيف افينول سكرتير…
1938-05-22	falastin	falastin19380522-01.1.3	…لى طولكرم وآخر الى الياجور . الشكوى من تصرفات رئيسة الممرضات كثرت الشكرى من المس كوبر رئيسة الممرضات في مستشفى الحكومة بحيفا فان المرضي والزوار العرب وكل من يضطر لزيارة المستشفى لا يلقى الا كل جفاء ومعاملة قاسية منها . وقد طب الينا كثيرون ان نشير الى ذلك ملفتين نظر مدير الصحة الى مثل هذه المعاملة…
1938-06-09	falastin	falastin19380609-01.1.3	…وفسور الدكتور كميلين اعترافا يفضله وعبقريته والاحترام لحضرة النفاسي البارع الدكتور توفيق كنماز تقدم بخالص الشكر ولرئيسة المستشفى وممرضاته لما لاقاه من الجميع من اللطف وحسن المعاملة رسالة حيفا التلفونية تبرئة من تهمة والنظر بالثانية حيها في ٨ حزيران - لمراسل فلسطين الخاص - تابعت المحكمة العسكرية النيابة النظر ف…
1938-06-15	falastin	falastin19380615-01.1.3	… الاستاذ جورج صلاح و بعد ان معت المحكمة اقوال عند من الشهود اجلت اتمام القضية الى الغد 109 نقل الاستاذ راسم الخالدي الى المستشفى نقل الاستاذ راسم الخالدي من السجن المركزى الى مستشفى الحكومة سفر مستشار البوليس الى اوروبا سافر السر شارلس تیجارت مستشار ادارة الامن العام الى حيفا ليبحر منها الى اوروبا مقابلة وجهاء قرية بشأن غرامة قابل مختار و ووجهاء قرية دير ياسين سعادة حاكم اللواء بالوكالة بشأن ا…
1938-07-07	falastin	falastin19380707-01.1.1	…غه في رأسه وكذلك اصيب صاحب السيارة واسمه حاييم يلوم بجراح بسيطه وقد ضاعف السائق السرعه وذهب الى العفولة حيث ادخل الجرحى المستشفى هناك السائق العربي .. العثور عليه مشنوقا قرب مستعمرة حيفا في ٦ تموز ، لمراسل فلسطين الخاص، عثر اليوم على جثة سائق السيارة العربي جريس زهران ابو حنا الذي اختفى منذ ثلاثة ايام واح…
1938-07-07	falastin	falastin19380707-01.1.3	…وعات اخرى ومجموع الاصابات كما وردت حتى الان هي و ٢٠ قتيلا منهم ۱۸ عربيا و ٣٧ جريحاً طفيفه وقد اصاباتهم ج اربعه اشخاص فى المستشفى وخرجوا بعد ذلك وقد اعلن نظام منع التجول في حيفا والبوليس اشتباك واصابات اشتبكت ليلة امس قوة من فرقة الشاة السادسة عشرة مع عصابة بالقرب من بيسان وقد هوجمت المصابة وشتنت…
1938-07-08	falastin	falastin19380708-01.1.3	… محمد شحادة عمود بسيطة ، عمر قدور - ميخ خطرة الحاج مصطفى عبد المجيد سلواد بسيطة . ابراهيم محمد شوشاري المجيدل «خطرة» في المستشفى الإيطالي احماء حسن الحاج وسي حيفا بسيطة سعادة محمد حامد بن زينا بسيطة علي حسن كفين حيفا خطرة حفظي غزال حيفا بسيطة حبيب حنا قبعلي حيفا بسيطة علي اسماعيل حيفا بسيطة ذياب العايد صفورية بسيطة مطا عيسى ابو حمام حيفا بسيطة حسين علي هزام الجش خطرة زيد سليم الي…
1938-07-08	falastin	falastin19380708-01.1.3	… ومحمد عبد عبد بسيطة عبد الرحمن خليل الطيرة خطرة احمد محمد حنيعاي قباطية خطرة علي حسن غرابلي حيفا بسيطة محمد احمد الحاج حيفا بسيطة. الضابط خميس وذكر أمس أن الضابط صمويل موسى خميس قد توفى ولكن هذا غير صحيح فالضابط المذكور جراحه بسيطة وصحته جيدة وهو في المستشفى شاء الله جنازة السائق و شیعت صباح اليوم جنازة سائق السيارة القتيل جریی زهران ابو حنا الذي وجد مشنوقا بالقرب من مستعمرة …
1938-07-08	falastin	falastin19380708-01.1.3	…جراح الرصاص عريان من جراح الرصاص والقنبلة يهوديان من جراح العامر ٤ يهود من اصابات اخرى جرحى ٦١ عربياً المخرج منهم ١٨ من المستشفى بعد المعالجية عشرة يهود رسالة حيفا التلفونية يطلق النار ويعتقل بعد اصابته حيفا في ٧ تموز - لمر اصل فلسطين الخاص - في الساعة الواحدة والدقيقة ٤٥ من بعد ظهر اليوم كان الدعو حنا يوسف صلاح ويحمل مسدسا م…
1938-07-14	falastin	falastin19380714-01.1.3	…ه مرور وابراهيم عبد الله ومحمد حسن عباس وغمر جمعة ومحمود العباس بعد انتقال ١٠ أشهر وقد بلموا أمر اثبات وجودهم لدى بوليس حيفا لمدة سنة معالجة معتقل وطلب الافراج عنه جيء الى المستشفى من المعتقل بالاستاذ عبد المطلب عضة لالم اما به باسنانه وقام بمعالجته الدكتور بشارة حداد فتأمل من السلطة أن تخرج من هذا …
1938-07-17	falastin	falastin19380717-01.1.3	…ازة مرضية لمدة ثلاثة اشهر ايضا و سيحل محله الضابطي نشتين عودة قائمقام وابقاؤه في حيفا كان السيد فريد السعد القائمقام في حيفا قد نقل منذ مدة الى بئر السبع بعد عودته من الاجازه في المدة الاخيرة تقرر ابقاؤه في حينها مدة ثلاثة اشهر في مثل وظيفته . زيارة جرحى الحوادث في المستشفيات زارت بعد خبر امس عقيلة الدكتور سعد مسلم وعقيلة الدكتور سليم سلام لاستشفيات وطبنا خواط الجرحى وقد حمنا معهما بعض الثياب …
1938-07-21	falastin	falastin19380721-01.1.3	…حاق منطقة يهودية ف ب بالغ بهم تبرئة عربي امام المحكمة العسكرية نظرت المحكمة العسكرية يوم امس في قضية فضل احمد الاسود من حيفا المتهم بإطلاق عيار ناري على الحاخام تورو بوفيتش وقد سمعت شهود النيابة والدفاع ثم بدأت المتهم . وكان يدافع عنه الاستاذ حنا عصفور المستشفى يطالب الجرحى بالاجور ... علمنا أن مستشفى الحكومة طالب بعض جرحى القنبلة الذين غادروه ببعض الرسوم و الاجور عن مدة وجودهم …
1938-08-03	falastin	falastin19380803-01.1.5	… لى به واستنكره جداً واحتفظ بحقى في اقامة الدعوى على صدقى الطبري المزور الانيم كلمة شكر جاءة من السيد علي توفيق الخطيب بحيفا كتاب شكر موجه الى الدكتور نايف بك حمزة رئيس اطباء مستشفى الحكومة بحيفا وللاوانس الممرضات في المستشفى المذكور وخص منهن الانستين حنا مينا وجوليت براخ لما لاقا من حسن العناية اثناء وجوده مريضا في الم - تشفى اذاعات الراديو م…
1938-08-14	falastin	falastin19380814-01.1.3	…القمح فبارك الله فيهم وما زالت قرية صفورية بين الحين والاخر تقدم المساعدات للقرية المنكوبة فجزى الله المحسنين خير يغادر المستشفى ضابط جريح غادر المستشفى الايطالي في حيفا الضابط صموئيل خميس احد الذين أصيبوا بحادث القذلة في ٦ تموز وقد حل في منزل والده هذا سيارات ملاءى بالمتطوعين اليهود مرور…
1939-02-01	falastin	falastin19390201-01.1.2	…العيد فى مدرسة البنات الاسلامية وطفن ايضا وعلقن الشارات على الصدور وجمعن بعض الاعانات لاجل المنكوبين زيارة المعتقلين في المستشفى وتوجه وفد منهن الى مستشفى الحكومة بحيفا وزرن الدكتور مصطفى بك بشناق وسعيد افندي عبد الحليم والشيخ حسن افندي وغيرهم من المعتقلين المرضى الموجودين في المستشفى تو…
1939-03-29	falastin	falastin19390329-01.1.5	…ن من مستشفى يافا بطلبهما وذهبا الى بيتهما اما الموجودون في مستشفى الرملة فلا يزالون تحت المعالجة واما الجندي فقد خرج من المستشفى لان جرحه بسيط وقد ذهب عدد من عمال سكة الحديد الى مكان الحادث مع الآلة الرافعة وتمكنوا من اصلاح الخط ورفع العربات والقاطرة رسالة حيفا التلفونيه نقل السيدة نصار لبيت لحم حيفا في ٢٨ آذار - لمراسل فلسطين الخاص - ابلغت السيدة ساذج نصار المعتقلة الان في حيفا…
1939-04-01	falastin	falastin19390401-01.1.2	…لعام عاده مرضه فنقلوه الى عيادة المعتقل حيث لا يتوفر العلاج ولما تطور مرضه نقلوه يوم الاثنين الماضي الى مستشفى الحكومة بحيفا حيث فحصه طبيب الحكومة الاختصاصي هناك واشار بلزوم معالجته واجراء عملية له ولكن ادارة المستشفى اجابت ان لا مكان لديها ! وعلى هذا فقد اعيد الاستاذ السبع إلى المعتقل.. الحوادث ... كما جاءت فى البلاغات الرسمية في عكا …
1939-05-14	falastin	falastin19390514-01.1.7	…يكاني با القدس بشأن الاعمال العسكرية في قرية حلحول والقرى الأخرى رساله حيفا التلفونية وبحد اجتماع طني و بحث طرق الوقاية حيفا في ١٣ أيار - لمراسل فلسطين الخاص - اجتمع الاطباء الوطنيون في الساعة الرابعة من بعد ظهر امس في مستشفى الحكومة بدعوة من رئيس اطباء المستشفى وقد بحث في مسألة الوقاية من الغارات الجوية وتقسيم المدينة الى مناطق واعداد متباوعين التعليم الجور طرق الوقاية من الغازا…
1939-05-26	falastin	falastin19390526-01.1.5	…حاب المصالح اليهودية غادر المستشفى غادر السيد عوض ابو العافية الذي اصب بحادث اطلاق الرصاص عليه عفوا المحطة منذ ٣ اسابيع المستشفي في شارع الافرنسي بعد ان شفي من جراحه وهو اطباء وممرضات المستشفي وجميع الذين زاروه او سألوا عنه اعلان بلدية حيفا بموجب قانون بيع المسكرات العام ٩٣٥ جئنا معلنين عن طلب رخصة مسكرات لعام ٩٣٩ للاستهلاك . بالمفرق داخل محلنا بار ومطعم الو…
1939-06-07	falastin	falastin19390607-01.1.5	… تم توفيت متارة من جراحها وقد صرح القائمقام بصفته قاضي الوفيات المشتبه بها بالتشريح والدفن رسالة المجدل التلفونيه رسالة حيفا حيفا في ٦ حزيران لمراسل فلسطين الخاص - قدم الاستاذ انس الحمره طلبا الى مدير البوليس بالافراج عن امين ابو زيني لانه القي القبض عليه ووضع في المستشفى وهو مفلوج الان ولا يمكنه المشي ولملأمول ان يجاب هذا الطلب وآخر مسن و رفعت زوجة يونس عوض الجاموس عريضة الى حاكم اللواء ج…
1939-06-09	falastin	falastin19390609-01.1.5	…يمتريوس ) في عكا كا - في الساعة ١١٫١٥ قبل ظهر اليوم اطلقت النار على الدكتور أور الشقيري فاصيب بجراح خطيرة وقد نقل ر الى المستشفى بحيفا حيث توفي بعد الظهر وقد القي القبض على شخصين رسالة القدس التلفونية الحكم على عربيين بالسجن المؤبد القدس في حزيران - لمر …
1939-06-09	falastin	falastin19390609-01.1.5	…حادث الذي وقع عندهم منذ اسبوع عندما اطلق نفر البوليس الاضافي اليهودي النار على مخيم فقتل رجل وجرحت ثلاث نساء من الآن في المستشفى بحيفا اعلان بلدية بئر السبع يطرح فى المناقصة تقديم المواد التالية : ۱) ۱۱۰۰ متر مواسير ا بيض (۲) انش ۲ ۱۱۰۰ متر مواسير ابيض ا…
1939-06-20	falastin	falastin19390620-01.1.1	…يل ابراهيم خليل . بلد الشيخ - وعزيز منصور - يافا ومحمد حسن سليمان - اجزم - ومطلق خليل فويتر - غزة - وصالح علي الناطور - حيفا - وخديجه مراد - سمسم - محمد ، ام وفاطمة علي ، الياجور ، ومريم الزينات - ومريم محمد ابو جبر ، بلد الشيخ والشيخ عارف الخطب - جمع الحسن ـ ـسم ومريم المستشفى الايطالى وفي المستشفى الايطالي السادة : عبود سعيد الهيل - نابلس وقاطن حيفا، والحاج احمد سعيد السهلى - بلد الشيخ ، سليمان موسى الدسوقي من في مجلة ( نام آمد زايد» النائب العام اليهودي السابق يحبذ …
1939-06-20	falastin	falastin19390620-01.1.2	…بقية المنشور على الصفحة الاولى المطورة ، خضر حامد اشتيه من حمام فى المستشفى الاطالى وفي المستشفى الالماني السادة : محمود الاسود - حيفا وعلي احمد اشته من حيفا فى البلاغ الرسمي وقد جاء في بلاغ مكتب الاخبار الرسمى من الحادث ما يلي : في الساعة السادسة من صباح اليوم انفجرت قنبلة في…
1939-06-20	falastin	falastin19390620-01.1.2	…ن نابلس ومريم بنت حسن من سمع یهودی مستطلع و بعد حادث الانفجار دخل يهودي يدعى الفرد كو من غرفة الموتي في مستشفى الحكومة بحيفا والاعتقد أن زيارة هذه كانت للاستطلاع فهاجمه النساء العربيات و او سمنه ضربا ثم طعن في ظهره وهو الان في المستشفى محالة حرجة مشروع عظيم في العراق تحويل فيضان الفرات الى الحبانية بغداد في ۱۹ حزيران - روتر -- تعتزم الحكومة العراقية بنا…
1939-08-10	falastin	falastin19390810-01.1.5	…ع القارب واصيب الكونسة بل البريطاني بارنون و كونستبل البوليس الفلسطيني فوردن اسرائيل بجراح سبيت ر بقاءهما في لمستشفى في حيفا . أما حالتهما قليست خطرة وقد عولج الاربعة الاخرون تمكنوا من مغادرة المستشفى. ولكنهم في يافا حوالي الساعة العشرة من صباح اليوم اطلقت النار على الحاج عارف سليم بركة شاواش البلدية في يافا بينما كان …
1939-10-02	falastin	falastin19391002-01.1.3	…ي تل ابيب قررت رصد ۳۰ الف جنيه تستورد بها كميات من المؤن والاطعمة لتزويد المؤسسات التابعة لها بهذه الحاجيات كالملاجىء و المستشفيات ودور المجزة الخ .. وستعقد البلدية صباح اليوم جلسة سرية يجتمع فيها الاعضاء فقط اعلان بلدية حيفا بموجب قانون بيع السكرات العام معلنا ١٩٣٥ جنت مسكرات لعام ١٩٤٠ للاستهلاك بالمفرق خارج محلي البقالة الواقع في شارع نانتون…
1939-10-06	falastin	falastin19391006-01.1.3	…ا لانظمة الحرف والصناعات ثم حكمت على اصحابها بغرامات تتراوح بين ١٠٠ مل الى ٢٥٠ ملا كلمة شكر لطبيب وممرضات اما وقد غادرت المستشفى البلدي بحيفا بعد ان شفيت فاني انقدم الشكر الجزيل للدكتور نايف لك حمزة طبيب للمستشفى المذكور ور وجميع الممرضات فيه على العناية والمعا…
1940-04-04	falastin	falastin19400404-01.1.2	… وفيما يلي اسماء حضرات الاطباء بيانا الدكتور فؤاد الياس - شارع العجمي اختصاصي في جميع الداخلية والدكتور حنا قياله بجانب المستشفى الفرنساوي اختصاصى الجراحة | وتطبيب العيون وفي حيفا الدكتور فؤاد الشهابي اختصاصي في امراض العيون والاذن والانف عيادته فى الشرقية صباحا وبعد الظهر في شارع اللنبي عمارة ابيض…
1940-04-04	falastin	falastin19400404-01.1.4	… ضد لا شيء مشاجرة في قرية وجرح عدة اشخاص حدثت مشاجرة يوم أمس فى قرية الزيب اصيب سبعة اشخاص من جرائها بجراح وقد قلوا إلى المستشفي هنا ثم نقل بعضهم إلى مستشفى الحكومة بحيفا وقد الاشخاص اودعهم السجن ذهب البوليس الى تلك القرية واعتقل عدداً رهن التحقيق رحلة فرقة كشافة المدرسة الابتدائية تقوم فر…
1940-04-16	falastin	falastin19400416-01.1.3	…الرملة ورئيس بلدية الرملة ورئيس بلدية الله وغيرهم المنتحرة وفاة السيمة عكا في ١٥ نيسان - لمراسل فلسطين الخاص - توفيت في المستشفى الحكومي بحيفا السيدة بديعة از حلاوي زوجة السيد ميشال خوري وهي التي ذكرت لكم خير محاولتها الانتحار بصب البترول على نفسها واشعل النار و…
1940-07-30	falastin	falastin19400730-01.1.2	… فلسطين الخاص - قبضت سلطات الحدود على عدد من الفلسطينيين يحاولون تهريب ليرات ذهبية الكليزية للمضاربة بها في لبنان رسالة حيفا التلفونية زيارة جرحى الغارة في المستشفى حيفا في ٢٩ تموز - لمراسل فلسطين الخاص - ذهب اليوم وفد من موظفي شركة شل الى مستشفى الحكومة لزيارة جرحى الغارة الجوية الا…
1940-08-17	falastin	falastin19400817-01.1.3	…! هاجم ذئب ضال فتى وفتاة كانا يتنزهان في ضواحي مستعمرة الخضيرة فاصاب الفتاة ( بعضات » موجعة في وجهها نقلت على اثرها إلى المستشفى الحكومي بحيفا وهاجم ذئب ضال ايضاً عاملا يهوديا كان يعمل في مزرعة بالقرب من الخضيرة ولكن العمال تكاثروا عليه وقتلوه وحملوا رأسه إلى ال…
1940-09-13	falastin	falastin19400913-01.1.3	…تناني العظيم لهذه المؤسسة فى اصبحت امل كل عربي وعلى رأسها الاطباء محمد زهدى الدجاني و اميل ابو العافية وممرضات و ممر حي المستشفى للعناية والاهتمام التواصل مجميع المرضى على السواء احمد ابو اسماعيل - يافا هنا القدس ) نائب رئيس لجنة بلدية حيفا مع نخبة من المدعوين للحفلة التي أقامها يوم ۲۲ آب الماضي تكريماً لقائد حيفا المسكري وذلك بالاضافة الى مقال زراعى مفيد حو…
1940-10-27	falastin	falastin19401027-01.1.3	…لتي يعيشون فيها صعداء وبعد الاحتفال اقسموا بان لا يتكلموا الا اللغة التركية من الآن فصاعداً مدريد دانيال العلمى ٣٨ شارع المستشفى الكولونية الالمانية عمارة الدكتور زاهي حداد - حيفا دروس خصوصية في اللغتين العربية والانكليزية لتحضير الطلبة والطالبات مقتضى المناهج الابتدائية والثانوية والتجارية واللغات…
1941-02-06	falastin	falastin19410206-01.1.3	…م المرضى واغذية اخرى للمستشفيات - حليب معقم بالغليان او بمادة للتعقيم الى مستخفيات الحكومة في القدس وبيت جالا وبيت لحم وحيفا ويافا وبنى براق وصفد ونابلس والرملة وبشر السبع وغزة والى المستشفيات والمؤسسات الأخرى التي وافق عليها مدير الخدمات الصحية لمدة ١٢ شهراً ابتداء من اول نيسان صنة ١٩٤١ لغاية ٣١ اذار ١٩٤٢ تقبل…
1941-03-13	falastin	falastin19410313-01.1.3	… الحاقهم بالفرق سينتمون اليها فوزى عبد الحميد يقدم عظيم الشكر والامتنان ظفي الحضرات اطباء وممرضات ومو مستشفى الحكومة في حيفا للعناية الكبرى التي شمل بها على اثر حادثة الاصطدام التي وقعت كما وانه يقدم خالص شكره حضرات زملائه المحامين والى كل من تحمل كلفة زيارته سواء فى المستشفى ام في بيته واللذين استفسروا منه سائلا المولى ان يكلأ جميعهم بعنايته وان لا يريهم مكروها الاذاعة اللاسلكية محطة القاهرة …
1941-04-08	falastin	falastin19410408-01.1.2	…فحكم عليه بالسجن ة أشهر. سيارة تدوس طفلة بشارع الملوك داست امس سيارة تلسى يهودية طفلة صغيرة فى شارع الموك وقد نتقلت الى المستشفى وحالتها ليست خطره. تلدغه افعى فيتو في على الاثر بع الدم. لدخت افعى قرب حيفا فتى يهوديا يدعى كرين كارل وله من سنوات وقد نقل الى المستشفى حيث توفى على الأثر . مباراة بكرة السلة على كأس فضية جرت اول…
1941-05-15	falastin	falastin19410515-01.1.2	… العيش بسلام واطمئنان فلسطين ) - ويوسف حنا الذكور هو بالطبع غير الاستاذ يوسف حنا رئيس تحرير هذه الجريدة والوجود الان في المستشفى بسبب مرض شفاه الله (مكتوب) يطوف فلسطين ۱۸ شهرا..! وصل أمس الى مكتب (المعهد الصهيوني ) بحيفا كتاب ارسل الى المكتب من القدس في ٢ نوفمبر سنة ۱۹۳۹ اي منذ سنة ونصف وقد طاف هذا الكتاب للقمرات اليهودية وكان يحول من واح…
1941-06-05	falastin	falastin19410605-01.1.2	…ة تهنئة اب محترم بتماثله الى الشفاء زارت الهيئة الإدارية لنادي الكرمل امس حضرة الاب يوحنا الطنب رئيس الطائفة اللاتينية بحيفا والمقيم الان في المستشفى في الناصرة مهنئة اياه بماثله للشفاء ه نظر قضية متهمين أمام محكمة الجنايات نظرت محكمة الجنايات صباح اليوم فى قضية حسن عل…
1941-07-09	falastin	falastin19410709-01.1.3	… الغرق وقد كانا يسبحان على شاطيء بيت فيغان فهرع لنجدتهما السيد سليمان الدعدع مراقب شاطيء الشباب وقد انقذها وادخل احدهما المستشفى البلدي لاسعافه اما الآخر فقد اسعف على شاطىء الشباب وحالة الجنديين حسنة احصاء اللاجئين حيفا ليافا من ارسات بلدية يافا امس كتباً الى ستة من مخاتير احياء المدينة طلبت فيها منهم أن يقدموا لها لائحة تحتوي على معلوما…
1941-08-06	falastin	falastin19410806-01.1.2	…است احدى السيارات ليلة امس في منطقة هدار ها کرمل دیب احمد ابو سعيد وعمره عشر سنوات فاصابته بجراح خطرة نقل على اثرها الى المستشفى بسبب عدم انعقاد جلسة البلدية العطلة م تعقد لجنة البلدية جسمها الشهرية التي ان موعدها اليوم بيب عطلة الصين حيفا موجة حر شديدة تجتاح مدينة اجتاحت المدينة في هذين اليومين موجة من الحر الشديد اضطرت الكثيرين الى اللجوء للشواطيء الحكم ع…
1941-08-17	falastin	falastin19410817-01.1.3	…الان حوالي ٦٥٠ بطاقة وسيظل العمل ساريا . بها حتى يوم ١٠ ايلول المقبل تراحة القفز من غرفة الحمام حوكم امام قاضي التحقيق بحيفا المدعو امين درويش وهو محكوم بالسجن المؤبد، بتهمة فراره من السجن وذلك بانه قفز من غرفة الحمام فى المستشفى الذي كان يقيم فيه للمعالجة ولكن البوليس القى القبض عليه في اليوم التالي بينما كان يحاول السفر من حيفا الى الناصرة وقد ا…
1941-10-29	falastin	falastin19411029-01.1.3	…والنصف من صباح امس الاول تجرعت احدى السيدات القاطنات في عمارة كائنة في شارع سراي الحاكم كمية من صبغة اليود وقد نقلت الى المستشفى الحكومي لاسعافها والاسباب مجهولة اجتماعيات و خصوصيات المطران كفوري حيفا - وصل الى المدينة قادما من لبنان في طريقه إلى مصر سيادة الخبر الجليل المطران ديونيسيوس كفوري النائب البطريركي لطائفة ال…
1941-11-04	falastin	falastin19411104-01.1.3	…خصاً قريباً من مكان فخر صريعاً وتوفي فوراً وقد اصيب نفس الشخص بكسر في يده وحضر الى الناصرة وروى للبوليس الحادث وقد ادخل المستشفى للمعالجة تمهيدا لتوزيع الكمامات الواقية في حيفا يباشر مخاتير المسلمين غداً بتسجيل اسماء الاحياء تمهيداً لتوزيع الكمامات الواقية من الغازات السامة كثرة حوادث السيارات و…
1941-12-17	falastin	falastin19411217-01.1.3	… في شؤون البيوت المستأجرة للدوائر وكبار الموظفين البريطانيين وذلك بمناسبة قرب ابتداء السنة المحرمية الجديده رئيس مركزية حيفا اصيب المستر كوري، رئيس المحكمة المركزية في حيفا بما الزمه الفراش في المستشفي البلدي . ا ا منع زرع الحشيش القاهره - م - فهم ان السعي الذي سعته الحكومة المصرية عند السلطات المختصة في لبنان اسفر عن ن…
1942-01-01	falastin	falastin19420101-01.1.3	… البلدية بدرس وجهة نظرهم حوادث واصابات دهی قطار السكة الحديدية صباح يوم الاثنين الماضى ظاهر محمود في بوابة عكا فنقل إلى المستشفى مكسور الرجل واصطدم لوري يحمل عدداً من العمال بسيارة في خليج حيفا فجرح عاملان جروحاً بالغة وجرح اربعة آخرون جروحاً خفيفة وانقلب وعاء فيه ماء ساخن على بوين ويشتين العاملة في مطعم في هادر…
1942-01-10	falastin	falastin19420110-01.1.2	… في انكلترا (٩٥٠ جنيهاً (٥) جمعية البحارة البريطانيين ٤٦٤ جنيهاً ٦ ) اشغال ابره وخلافه ٥٦٠-٣٦٨ جنيهاً (٧) مساعده لبواخر المستشفى ۳۳۲-۲۳۱ جنيهاً (۸) صندوق مساعده روسيا ٩٥٠-١٧٢ جنيهاً (١٠) كانتين البوليس المتجول حيفا ١٥٠ جنيهاً (١١) جمعية ما وراء البحار لمساعده بواخر نقل الجنود ١٠٠ جنيه (۱۲) صندوق کو منجنت ۱۰۰ جنيه ۱۳ ) صندوق الترفيه …
1942-01-14	falastin	falastin19420114-01.1.3	…مشتهى من الجبالية بيافا وعمره اربع سنوات يلعب في بيته امس انسكبت عليه مياه ساخنة ادت الى احتراقه وقد نقل بحالة خطرة الى المستشفى تم توفى فيه . وقد احال البوليس الاوراق الرسمية لوفاته الى قاضي الوفيات المشتبه بها فصرح بالتشريح والدفن يقتل امام امه ! حيفا - ب- كان هارون لاند سيرج و عمره ٩ سنوات يركب دراجة ومعه امه تركب دراجة أخرى في مستعمرة کریات حايم فصدم لورى الولد وقتله…
1942-01-27	falastin	falastin19420127-01.1.2	…تون شخصين من العرب اثناء سيرها احدهما اسمه محمد الخطيب فاصيب بجراح خطرة والثاني حسن محمود وقد اصيب بجراح ايضا ونقلا الى المستشفى للمعالجة . وقد اعتقل السائق تم افرج عنه بالكفالة حادث اصطدام آخر واصابة سائق عربة بيما كانت احدى العربات تسير على طريق حيفا - يافا وعند وصولها قرب الطيرة صدمتها احدى السيارات التراك فحطمتها واصابت سائقها واسمه موشي ليكونيك بجراح فى رأسه نقل عل…
1942-02-17	falastin	falastin19420217-01.1.3	…بس مصنع لانتاج السماد الكيماوي وستجاب المواد الخام لهذا المصنع من بعض المناجم في شرق الاردن و من نفايا مصانع التكرير في حيفا خطأ تصحيح وقع خطأ مطبعي في كلمة الشكر الموجهة الى طبيب المستشفى الوطنى بنابلس والمنشورة في عدد أمس اذ ظهر توقيع صاحب الكامة باسم حسين حمدي المفتى عن ال المفتي بنابلس مع ان صاحب الكلام…
1942-02-25	falastin	falastin19420225-01.1.3	… حادثة واربع حوادث وفاة وفى الرملة ١٥ حادثة نجم عنها وفاة ٨ اشخاص من ضحايا السيارات صدمت العدى السيارات الكبيرة شخصا فى حيفا أمس قرب مقابر الجنود الانكليز، فنقل إلى المستشفى حيث توفى متأثراً من جزاحه اعلان مناقصه من دائرة بلدية غزة مطروح المناقصة الخيرية توريد - الكميات الآتية لبلدية غزة خلال…
1942-05-13	falastin	falastin19420513-01.1.2	…بعد فحتها صرح بدفنها . وداست سيارة اخرى حنطوش الفلاح وهي من عرب الشركس قرب الخضيرة فاصيبت بجراح خطره نقلت على اثرها الى المستشفى رحلة لفرقة كشافة حيفا الرابعة توجهت كشافة حيفا الرابعة يوم الاحد برفقة رئيسها السيد. ميثل منسى الى جبل الكرمل برحلة كشفية حيث قامت ببعض التمارين وكان يرافقها حضرة الا…
1942-06-14	falastin	falastin19420614-01.1.3	…اعتبارا من يوم الأحد ١٤ الجاري لغاية ٢٠ منه كما يشكر ان جميع الذين شاركوهما افراحهما بحضور حفلة الاكليل بالقدس کلمه شکر حيفا - بمناسبة ابلاني من مرضي ا بعد ان اقمدني عن العمل مدة وتماثلي الشفاء القدم بالشكر الجزيل الى جميع الاشخاص الذين زاروني في المستشفى | الافرنسي با اقدس وخاصة رئيس اطباء و ممرضات المستشفى الذين اولوبي قسما عظيما من عنايتهم . واشكر ايضاً جميع الذين تفضلو…
1942-06-24	falastin	falastin19420624-01.1.2	…اب وقد اخذ موظفو الصيحة في جميع أنحاء المنطقة الشمالية يبدون اهتماما ملحوظا بهذا الشأن وقد اعد مستشفى الحكومة وهداسا في حيفا لقبول المصابين وفي الناصرة المستشفيان الانكليزي والفرنسي وفى طبريا طور نس وشقاتسر وكذلك مستشفى صفد . ويبادر عند وقوع الأصابة بفحص المياه التي في تلك المحلة ل…
