date	pub	page_id	window
1944-10-22	pls	pls19441022-01.1.3	…e Jewish peopln £ _* a w _^ _op . ( PTA & Renter ) _S 3 _bio-Yard _Manaorer Dies of Plague HAIFA , Saturday . — The funeral was held here yesterday a . fternoon of Mr . Zalman ( Simah ) Haikin ( 36 ) Haifa s 16 th , victim of bubonic plague , who died at the Isolation Section of the Government Hospital late on Thursday night . Haikin was one of the managers of the Ogen shipyards an . l a well-kyiown member of the Jewish Labour Federation . He was taken ill with plague some 12 days ago and developed…
1944-10-30	pls	pls19441030-01.1.3	…ang members who escaped from _J _^ _atrun De--cent ion on November 1 . Camp 194 7 » , was arre-ted in Ji _ruj-aiem oa _Wedne-sday . October 13 . , BOY KILLED BY BOMB One boy was killed and two are in Haifa Government Hospital in a critical condition owing to the explosion of a bomb which they had found and with which they were playing on Friday afternoon , in the village of Deir Hanna , near Acre . The boy who was killed …
1944-11-01	pls	pls19441101-01.1.3	… , Mr . C . C . Ross A villager of Deir Vassin ( near Jeru . -ilem , Mohammed Said Darwish ( 41 > was pressed against a wall by a truck w . tich was backing out , and was fatally injured . He died in Government Hospital . Haifa Ni ^ ht Pharmacy : Pevsn . -r , 27 Pevsner m . -Tel . 4073 ) . HABIMAH IN JERUSALEM Mme . Hanna Rovina as she appeared in Uriel Acosta the historical drama directed by Al- xGranovsky during Habimahs …
1944-11-02	pls	pls19441102-01.1.2	…pital , Haifa — a son . The Brith Milah will take place on Wednesday , November 8 , at 10 a . m ., at the hospital . MORRISON — To Elizabeth , wife of John Sinclair Morrison on November 1 , 1944 , at Government Hospital , Jerusalem—a son . WORTHINGTON — To Franka , wife of Mr . John Worthington , on October 31 , at the Government Hospital , Haifa — a daughter . BRITH MILAH The Brith Milah of the infant son of Mr . and Mrs . Heinz Freudenthal will take lace on p Friday , November 3 , 1914 , at 9 a . m ., at the Shaare Zedek Hospital , Jerusale…
1944-11-06	pls	pls19441106-01.1.2	…e young refugee pianist will play with the P . B . S . Orchestra , conducted by Karl Salomon . BIRTH TGNATTADIS . — To Helen , wife of Dr . A . P . Ignatiadis , on Sunday , November 5 , 1944 , at the Government Hospital ( British Section ) , Jerusalem — a son . Cafe Binah , Bat Galim , Haifa will be closed tomorrow owing to a private party . ( AdvtJ The management of the San Remo Hotel , Tel Aviv , announces the opening of their new dance hall at 8 tonight with a gala floor show by the b…
1944-11-09	pls	pls19441109-01.1.1	… . nenis . The C : mx held oppor that the candidates in - ques ¦ tien were properly elected . Haifa eViffht Pharmacy : Hechaluzz 12 H . -ehalutz St . ( Tel . 292 G ) . Free Anti-Plague Inoculation in Haifa HAIFA , Wednesday . — Two fresh cases of plague , dnte of them fatal , were reported from Government Hospital here today . Nimr Ahmad , a labourer from Balad-es-Sheikh , north of Haifadied shortlafter ad- , y mittance . Inoculation centres in different parts of the town , where anti-plague inoculations will …
1944-11-10	pls	pls19441110-01.1.2	… Auditorium , Jerusalem . * BIRTHS TTRKHAM — to Helena May ( nee Kneebone , Q . A . I . M . N . 1 S . ) , wife of Mr . A . M . Kirkham , Palestine Police Force , on Wednesday , November 8 , 1944 , at Government Hospital , Haifa — a son . * POLLER — To Juliana , wife of Mr . Morris Poller , on Wednesday , November 81944 at , , the Assutah Hospital , Tel Aviv ¦— a daughter .. * ENGAGEMENT The engagement is announced between L…
1944-11-12	pls	pls19441112-01.1.2	…umi , said that it was the duty of the whol « Yishuv to put an end to terroristic acts . The meeting later dealt with the election of an executive and other committees . GIRL KILLED BY FALL FKOM ROOF HAIFA , Saturday . — Jumping from the roof of a hotel in Kingsway , Gerda Moses ( 2 D was killed on Friday morning . Her body was brought to the Government Hospital . Police are investigating the circumstances of her death . P . B . S . Wavelength 449 metres : 6 « 8 kr » . News : Flashes in thre-e official languages : 12 noon ; Forces Hadlines : 4 . 00 . m . N .…
1944-11-15	pls	pls19441115-01.1.2	… . A . O . C . en _Novesmber 14 . 1944 , ut the Sadovsky Maternity Home , Jerusalem , — a daughter . SHIPTON — To Hester ( ne e Wood ) , wife of Mr . Geoffrey Shipton , on November 14 , 1944 , at tie Government Hospital , Haifa — a daughter . MARRIAGES The marriage took place nt St . s CathedralJeruGeorge , salem , on Tuesday , November 14 , 19-14 , between Major Kenneth George Beauchamp , of Blagdon , Somerset and Miss Mar…
1944-11-19	pls	pls19441119-01.1.2	…athan , on November 15 , 1944 , at the Beilinson Hospital , Pe _. ah Tikva — a son . * McGILL — To Marie Joyce ( nee Mardell ) , wife of Mr . P . J . McGill , Deputy Superintendent of Police , at the Government Hospital , Jerusalem , on November 18 , 1941 — a son , Paul Vincent . * MARRIAGES VOISEY — LOPEZ The marriage took place at St . Luke s Church , Haifa , on Tuesday , November 14 , 1944 , between Sgt . Frank S . Voisey , R . A . F ., of Bristol , and Miss Valerie K . J . of Haifa . Lopez , _WETGL — _JERET The marriage took place in Jerusalem on _Fri…
1944-11-24	pls	pls19441124-01.1.2	…_^ a . m . 1 his is the only intimation , LSJ BIRTHS BRADLEY — to Dita ( n _^ e Friedman ) , wife of Mr . L . Bradley , Palestine Police , on Tuesday , November 21 , 1944 , at the Hadassah Hospital , Haifa — a son . HERRIDGE — to Dorothy , ¦ wife of Geoffrey Herridge of Haifa , on November 22 , at : the Government Hospital , Haifa — a son . TUFF — T © Charis , wife of the Rev . Reginald Iliff , of Bishop Gobat School , on Wednesday , November 22 , 1944 , at the Government italJerusalem — Hosp , a daughter . . * • WILLIAMSON — to Penny , wife of Capt . E . A . Williamson , on November 22 , 1914 , at the Government Hospital , Haifa — a son . * ENGAGEMENT 1 The engagement is announced between Col . Hans Klimowsky , • P .. E . M . E _.. . M . E . F ., son of Mrs . Anna Klimowsky , Ramat Gan , and Sgt . Gertrud Jacobsohn , A . T .…
1944-12-08	pls	pls19441208-01.1.2	…r . Please apply : No . 7160 , P . OB . 81 , Jerusalem . • OFNA courses for cutting and sewing . Modern method . 13 Haneviim St ., Tel Aviv . I ,. GRUENTIIAL , Manageress G . Holberg , 38 Herzl St ., Haifa . Dressmaking courses . Patterns to measure . Information : Sunday , _Tuesday 4 . 30—5 . 3-0 p . m . LOST-JFOUND LOST near Government Hospital , Haifa , black Scottish Terrier Bitch . Finder please return to : Sister Bennett , Government Hospital , Haifa . Reward . _nvrrrc -DT * r . rw \ r . WANTED position in refined _wv _^^ _XooVT-r re _A , _^ household ( 1-2 persons ) , preferi- E _S LASSE . s _^ Promptly and ably as independent housekeepe…
1944-12-12	pls	pls19441212-01.1.2	…s song-cycle , \> ie Winterreise ( Winter . Journey ; in its entirety . * BIRTHS BRADLEY — to Fay ( nee Seligmann ) wife of Dvr . G . Bradley , R . A . S . C , on Monday , December 11 , 1944 , at the Government Hospital , Jerusalem — a daughter . WERTHETM — to Jona , wife of Mr . Robert Wertheim on Dec . 10 , 1944 , at the Ezra Hospital , Haifa — a dau & hter . MARRIAGE DELOUMI—ZILKHA The marriage took place in Haifa on Sunday , December 10 , 1944 , between Mr . Shaoul Joseph Deloumi of Jerusalem and Miss Violettl M . Zilkha , of Beirut . T…
1944-12-14	pls	pls19441214-01.1.3	… in the Jewish community . A slight decrease occurred in the clothing and footwear index ( 0 . 07 per cent . ) due to lower prices of ladies combination underwear in Arab mar- • _kets PLAGUE AGAIN IN HAIFA HAIFA , Wednesday . — After a plague-free fortnight another case of bubonic plague was admitted to the Government Hospital here today . The victim is a worker from the Khaliffa Quarter in Eastern Haifa . This is the 70 th case of plague since the outbreak of the epidemic in June . So far 21 persons have died , 44 were cu…
1945-01-03	pls	pls19450103-01.1.3	…Mono i / night , Musa el Jabawi a driver , was taken to the Police Station and left in the waiting room , where he was discovered dead next morning . I iiorc will be a post mortem at : •]»¦ Jerusalem Government hospital . * * * An unusually large opium haul was nuui ,. . oy the Haifa Police on Monday afternoonwhen ! . Vi : e Inquiries Cleric For Secretariat An Inquiries Clerk has been appointed in the Secretariat . Tiie Clerk will be on duty every day of the week except Sunday . …
1945-01-05	pls	pls19450105-01.1.3	…ha Swad , ¦ _¦> , and seriously injured her . She taken to the Jerusawag lem Government ital Hosp Serious hand Injuries were sustained by Ma- _^ adeh Yussef t 28 _> , who was knocked down by a car in Haifa yesterday . He is being treated at Government Hospital . „ • * • Children s winter clothing and bedding worth LP . 400 were -stolen from the Negba communal settlement , it was discovered yesterday morning . ... Bare footprints were found near the storeho…
1945-01-07	pls	pls19450107-01.1.3	… led to a free-for-alll on Thursdya afternoon , as a result of which Hamed Abbas and Nairn Salim Salman were seriously injured . Police intervened and miade 20 arrests . The injured were taken to the Haifa Government Hospital SIX SUSPECTS A R RESTED Six suspected terrorists belonging to the National Military Organization ( Irgun Zevai Leumi ) were arrested in Jerusalem on Thursday and Friday . One mam taken into custody ¦…
1945-01-12	pls	pls19450112-01.1.3	…t Court . * * * A bus overturned on the Jerus > alem-Nab ! us R . oad yesterday , and two constables , Suleiman Barghouti and Izzat Barghouti were seriously injured . They were taken to the Jerusalem Government Hospital . Sabbath Pharmacies : Jerusalem : Rivokov , _Ge-ula _Qimtm-r . Haifa : Tonight : Masisada , 30 _Mcm . - _^ t St ., m . i . 29 _* 7 * . Tomorrow : Ra : popu : t , 29 Herzl St ., i . Tel . C . _796 ) . Mt . Carmel : Merkaz . Dr . _Bridgeman Not Returning The resignation…
1945-01-21	pls	pls19450121-01.1.3	…ter , loosen ? 1 by ; h e wind , fell on the head of Taher LI Katib , teacher at the Bakaria School in Jerusalem , as he was waiting near a bus stop in Mamillah Road yesterday afternoon . He a now at Government Hospital , suffering from concussion Having on a concrete mixer in Rehov Ben Yehuda in Haifa , n . ne-year old Benjamin Slavin was injured in the leg when a part cf the ma-chin-3 ft . : on him . He was _. -ated on at tne ope _R _. _thschird Hospital yesterday afternoon . _After -he had ka _.…
1945-01-30	pls	pls19450130-01.1.3	…> . » a . e reC | iies-ed to giiL in touch with ! 1 . ¦ Jewish . Agencv ** * A drunken workman , Najib Abdullah , broke both legs yestei- .., - > - , vhen he fed off toe roof _ of acafe in Kingsway , Haifa . He was taken to the Government Hospital . * • * Lo-l ering with intent to comas > . . * . aluny was the charge against Ismail i-hushani , who cane all * : ie from Transway Jon an to « rivaShaulnear ; , Jerusalem . He was arrested there lat…
1945-02-09	pls	pls19450209-01.1.2	…S . IO tomorrow night . A limited number of tickets are available at the office and at the door . BIRTHS BAKER -- To Dorothy , wife of B Sgt . A . C . Baker , Tiberias , on February 6 , 1945 , at the Government Hospital , Haifa — a daughter , Patricia Anne . RADO — To Use ( nee Silber ) wife of Dr . L . Rado , Haifa , on Saturday , Feb . 3 — a son The Brith Milah will take place on Saturday , Feb . 10 , at 11 a . m . at the Esrah Hospital , Haifa . This is the only intimation . ROSENTHAL — To Gabriele ( nee Stra…
1945-02-23	pls	pls19450223-01.1.3	…bomb on a W . D . up range near that village in the Acre sub-district . The men , Mohammed Said Hussein and Mohammed Khalil Ahmed , received severe injuries when the bomb exploded , and died later in Haifa Government Hospital . A hft-and-run driver knocked down and killed Oustah el Wahab of Ramie outside the police-station on the JaffaJerusalem Road on Wednesday afternoon . _JSRTIST W CRITIC V GO TO COURT f TIED AVIV , Th…
1945-03-13	pls	pls19450313-01.1.3	… , Monday . — One man was killed and five were injured when a quarrel broke out between Egyptian and Arab workers at a military camp n- r Athlit on irarurdvy afternoon . The injured were taken to tne Haifa Government Hospital , where Ahmad Abdul Rahman of Arraba village , Egypt , died yesterday . Nine arrests were made and four of the workmen were remanded here today for 14 days bv the Magistrate , Ahmed Bey Khalil . _Tis…
1945-04-06	pls	pls19450406-01.1.6	…he schemes Among passed for publication is the Southern Foreshore Development plan which is described in the report asi one of the most important and far-reach-ing schemes that has been undertaken in Haifa . It providieig for the development of the foreshore from the Government Hospital * past Bat Galim to Khayat Beach and plans the construction of a wide roadway and promenade along the shore , with the adjoining land to be used for sports ,, recreation and amusements . Town-PIannin…
1945-04-09	pls	pls19450409-01.1.3	…aieh near Haifa , Omar Abu Dahiesh was shot in the chest when he tried to prevent three armed men from stealing the cattle he was watching , in the early hours of Friday morning . He was taken to the Haifa Government Hospital . Villaer HobTbed g A villager was robbed of LP . 140 in notes and personal effects on Thursday morning when he and thrqe other-- ? were held up by three armed men on the main Tulkarm Nabius road . T…
1945-04-27	pls	pls19450427-01.1.1	…rs to tfflkfi off his clothes . INTRUDER SHOT DEAD BY CAMP GUARD A Arab was shot and young killed by a Basuto guard , at 4 o clock yesterday morning when he tried to enter an Army Vehicle Park , near Haifa . Three others who were with him were arrested . The bodwas taken to the y Government Hospital . _LIBERATED P . W . _S The address of liberated Palestinian prisoners-of-war who have reached England is : . Palestine Jewish Wing Keele Hall Newcastle under Lyme Staffordshire . It is hoped to be a…
1945-05-09	pls	pls19450509-01.1.3	…he Local Council at the village Water Tower . * * * Five year old Stephen Musa Darmashian , of the Armenian Quarter , was critically injured after falling from a roof , and was taken to the Jerusalem Government Hospital A hit-and-run vehicle killed Mohammed Aii Eakir ( Marda village ) on the Haifa-Jaffa Road on Monday morning . * * * The following pharmacies will remain open for emergencies in Tel Aviv : Ehrlich , 11 Rehov Aliyah ; Altman , King George , corner Allenby ; Ha . galil , 80 Rehov …
1945-05-13	pls	pls19450513-01.1.2	… ) , wife of Dr . Jacques Xa . s , on May 10 , 1045 , at rhe Tyiissah Hospital , Jerusalem — twin sons . ZARIFEH — . To SaTwa , wife ¦ of Khalil C . Zarifeh , on May s . 1945 ( Victory Day ) , at the Government Hospital . Haifa — a son , Constantino Victor . EXPRESSION OF THANKS The family of the late Dr . Pick wishes to thank Hugo their friends for the - expres sions of of sympathy on their bereavement . Mr . and Mrs . Cha…
1945-05-21	pls	pls19450521-01.1.2	…should be booked m advance . ¦ * Mr . Max Seligman has returned to Tel Aviv from ehe United Kingdom . BIRTHS MILLER—To Aunol ( nee Mac-liA-s- wife of _: • : - . H .. M : 1 ! er _H on May Z 9 , at tne Government Hospital Haifa -- a daughter . * RVUBTTSCHEK — To Hella tn ; e Deutsch ) , wife of Dr . F . R . _jbitsciuic . on May 20 , 1945 , at the Hadassah italJeHosp , rusalem — a daughter . * SIMONS — to Fstera , wife of Mr…
1945-05-30	pls	pls19450530-01.1.3	…ed according to the throw of the dice . In the Tours Office , an exhibition of charts and diagrams showed the history of the Club . LAUNCH ON FIRE A launch carrying workers to the quay caught fire in Haifa Bay on Monday evening ,, and nine suffered - persons super ficial burns . They were treated at the Government Hospital . There was no serious damage to the launch , which is owned by Shipwrights and Engineers , Haifa . The cause of the fire has nof . been discovered . t _#% * t * ¥ 7 : - ¦ H ¦> _* r . _Si _^ f _^ m _…
1945-06-17	pls	pls19450617-01.1.3	…ons of medical pay res _( jents of Palestine who sold the facehands and knees . ethics and organizational prob- _Rosenzweig , but two a _? me American securities in ( the He was , eyes taken , to the Haifa men had forced him to hand _^ loins . It was decided to publish V 1 T TJ . S . had to hand over their Government Hospital , where an ethical code . LP _? _vZzknu _^ _. bUJ he had _h a \ H VI in * dollar accounts to the Control- his condition was reported as A tariff of physiciansfees advance . already pain ier of Foreig…
1945-06-24	pls	pls19450624-01.1.2	…xhibition will be on view from 10-12 and 4-7 daily , and will last until June 30 . BIRTHS KALISCHER — To Hilde ( nee Wolf ) , wife of Mr . H . Kahscher , on June 22 , 1945 , at the Mola da Hospital , Haifa — a daughter , Ruth . _ppAIS — To June ( nee McKiniev ) , wife of Mr . Michael R . R . ais . on Thursday , June 21 , 1945 , at Government Hospital , Haifa — a son . * RET _3 H — To Gis \ OPEN » _EN TOM Te _Ek-la- T 8 f P t I I J I » t I I I * Moprabi Hall , Tel AvlV Wednesday , June 27 , 8 . 30 p . m SYLVH Registration and particulars Sundays ,…
1945-06-28	pls	pls19450628-01.1.3	…d Lobar * ( 32 ) of Hittin village on _Tue-afternoon . He died at Yay the Schweitzer Hospital in Tiberias . ... Caught between two railway waggons while they wore being shunted , a railway -worker in Haifa , Sherif Mohammad was crushed . He died on Tuesday morning at the Haifa Government Hospital . ... The body of Rahel Ostronovilski ( 66 ) of Kfar Yehezkel , was washed ashore on Tuesday morning in Tel Aviv , near the San Remo Hotel .. She had - ap parently drowned while _bath- > ing . p » He…
1945-07-01	pls	pls19450701-01.1.3	…le D . K . Smith ( 20 ) , of the Police Mobile Force , who was drowned while bathing off Kfar Vitkin yesterday afternoon . T ^ e body was found early this morning and was taken to the mortuary of the Haifa Government Hospital . The service was conducted bv the Chaplain , v . e Rev . A . G . Aflison , and comrades of the dead m ;; n from the P . M F . provided the . pallbearers , buglers and firing party . A large number o…
1945-07-05	pls	pls19450705-01.1.3	… and had bought the revolver from a soldier , Eric Marshall . When he had tried to re-sell it he was turned over to the police . * * * An unidentified man , knocked down by a truck in Nazareth Road , Haifa , yesterday morning , was brought to the Government Hospital in a critical condition He is about 35 , and is believed to be a Moslem Shemen Bought For LP . 75 manufacturers of Blue Band Margarine whose majority shares are in the hands of Le- \ -f-v Bros . & Un…
1945-07-08	pls	pls19450708-01.1.3	…med Ali Hassan year , of Tireh village , was killed outright . The truck failed to stop , but the driver was arrested later the same day . The unidentified man who was knocked down in Nazareth Road , Haifa , on Wednesday , died at the Government Hospital on Friday . An eight-year-old boy , Moshe Hanoun . of Ahva settlement in the Haifa was drowned Bay , while bathing off Mishrrar Hayam on Thursday morning . JEWS REFUSE TO RETURN TO GERMANY LONDON , S…
1945-07-08	pls	pls19450708-01.1.3	…ecently and extradited to Palestine . He is Abdul Ibrahim , who was remanded for 14 days by the Haifa , Chief Magistrate , Mr . P . G . Dickinson , on Friday . Bitten bv a snake at Arak el Ramel , in Haifa Bay , on Friday , Hassan Mohammed ( 21 ) was taken to Government Hospital where he is making good iprogres ; Another snake-bite victim Amneh Kassem ( 55 ) of Tireh village , was also taken to the Haifa Government Hospital . Her condition is not serious . * * r » Eight tyres , all in good condition , were stolen on Thursday night from a military camp at Kiryat Motzkin when unknown broke into . a persons store . They in…
1945-07-13	pls	pls19450713-01.1.3	… across a imilitary training area near Acre during firing practice , on Wednesday morning , Fadwa bint Ali Ahmed was seriously injured by the explosion of a boimb . The injured woman was taken to the Haifa Government Hospital . MURDERED FOR MAKING WAR ON GERMANY CAIRO alleged Maher Prime Thursday ( R ) _Lsrsawi of his TOWS POST _BM MARLENE IN HAIFA LILI HAIFA , Thursday , —The strains Lili Marlcne echoed of the streets he…
1945-07-13	pls	pls19450713-01.1.6	…ew of the large and many gaps in the Government s health service are the Isolation Hosnital on the Bethlehem Road , a pavilion for 14 beds at the Beit Safafa Isolation Hospital , a plague unit at the Haifa Government Hospital , new calf lymph laboratories in Jerusalem , extension of the Isolation Hospital at Bnei Brak , the conversion of a detention camp at Qiriyat Arabieh into a Mental Hospital taken over by the Governme…
1945-07-18	pls	pls19450718-01.1.2	…s Delegation in Jerusalem , with the Order • _Arirhan Iftikhar ( Officer ) . BIRTH BARRAN — To Jane ( nee Ma- (! - _;; A . wifa of , Mr . David H . iBarran . of Jerusalem , on July 17 , 1945 , at the Government Hospital , Jerusalem , — a son . BAR MITZVAH Mr anel Mrs , -Haas will be At Home at Kornfeld House , Ahu _/ . a . Haifa , between 11 . 30 a . m . — 2 p . m . on Saturday , July 21 , 1945 , on the occasion of the Bar Mitzvah of their son , _S-tefan . Service at the Ahuza Synagogue . This is the only intimation . K _ _-…
1945-07-18	pls	pls19450718-01.1.3	…ile he was ceived are synthetic ; they have asleep oh his threshing floor in a much shorter life , and give Y - _u-ka village ( Acre District ) , satisfactory service only if inHe wa . s taken to the Haifa structions for their care are Government Hospital , where strictly followed . u his „ OOP condition _; _rtllo T _rpu he was z CnmmalS , _„«» reported v , ;„„ i W 6 to re T rm _ , e advance ¦ , allocation n ., wag _^ _™ de « ° » _i _^ the unexpectn \…
1945-07-24	pls	pls19450724-01.1.3	…y a car near her village on Saturday and died instantly . On the same day 13 year old Abbas Hamid , of the Hedjaz , was knocked down and seriously injured by an Army vehicle in the Eastern Quarter of Haifa and was taken to the Government Hospital . TEACHERS OF ENGLISH ON Seventy Jewish teachers of English in local schools , who enrolled in the British Council Summer School for the second in succession were welyear comed by the Hebrew Universi…
1945-07-29	pls	pls19450729-01.1.3	…- _k 85 year old village woman slipped and fell under the train as it started moving . The engine driver stopped the train at oncethe rescued woman was taken , to Rehovoth and from there ao the Jaffa Government Hospital , where she is in a critical condition . She lost one . eye Caught while allegedly attempting to smuggle gold ii ? po . - ;„ ., l bags from Haifa to Damascus , t vo Haifa post of f ice employees , Hassan Samchari and Mustafa Alrnahri , entrusted with the transport of mail from Haifa to Syria and the Lebanon , are now under arrest and investiga…
1945-08-07	pls	pls19450807-01.1.3	…cently and extradited to Palestine . He is Abdul Ibrahim , who was remanded for 14 day s by the Haifa , Chief Magistrate , Mr . P . G . Dickinson , on Friday . Bitten by a snake at Arak el Ramel , in Haifa Bay , on Friday , Hassan Mohammed ( 21 ) was taken to Government Hospital where he i . s making good iprogres ; Another snake-bite victim Amneh Kassem ( 55 ) of Tireh village , was also taken to the Haifa Government Hospital . Her condition is not serious . * * r _» Fight tyres , all in good condition , were stolen on Thursday night from a military camp at Kiryat Motzkin when unknown broke into . a persons store . They i…
1945-08-07	pls	pls19450807-01.1.3	… . The truck failed to stop , but LONDON , Saturday ( PTA ) . — the driver was arrested later Rabbi Dr . Leo Beck , head of the same day . The unidentified man who was knocked down in Nazareth Road , Haifa , on Wednesday , died at the Government Hospital on Friday . An eight-year-old boy , Moshe Hanoun . of Ahva settlement in the Haifa was drowned Bay , while bathing off Mish . rrar Hayam on Thursday morning . JEWS REFUSE TO RETURN TO GERMANY the Ber…
1945-08-15	pls	pls19450815-01.1.1	…nocked down by a train near the Eastern Harbour Gate in Haifa yesterday , T . A . C . Abdul Mahmud _t . 5 _i was seriously injured and taken to Government . Hospital ...... Injured in an explosion in Haifa yesterday , Abdul Yussef ( , 20 > , a quarworkerwas also taken to ry , Government Hospital A six-year old boy , Nissim Cohen of _lb-r / . lia wa . s found wandering in Tel Aviv yesterday morning with leg injuries . He said he had wanted to visit Tel Aviv . Aft -r being given first aid at t…
1945-08-16	pls	pls19450816-01.1.3	…on to a load of sand on the - pave ment am || _as unhurt Nine old _usscud Abedof Mi - year , ilya viaage in the Acre subdistrict , was badly injured when kicked by a horse yesterday . He was taken to Government Hospital in Haifa . Knocked down by a train on Tuesday , T . A . C Abdul . Mahniud ( 35 ) , of Acre , died ol his injuries at the Haifa Government Hospital late the same night , a * Convicted of maliciouslcausy ing damage to the clothe . s of Mrs . ( _Jc-od _. -, in , wife ofBrigadier Goodwin , K . sther Levi , a 20 year old domestic…
1945-08-19	pls	pls19450819-01.1.3	… had a cerebral haemorrhage , following sunstroke While taking clothes out of a cupboard , 17-year old Khadighi Fares , of Tarshiha , near Acre , accidentally touched off a shotgun . She was taken to Haifa Government Hospital suffering from severe injuries ... EABOI _K j _^ CHANGE FOR SEAMEN OPENED HAIFA . Saturday . — A Labour F . reehange for sailors was opened here this week under tiie auspices of the General Labour Ex…
1945-08-19	pls	pls19450819-01.1.3	… , the Iii - - C ity of tbe Arab world , and _,,.... . a ihe Arch States . to oppose . _, . ¦ - ¦ - , ; ,. p . -p- _C S . st md It went ., Vi- as -o KILLED IM ACCIDENTS WORKER BURiLD ALIVE IN SHELTER HAIFA , Saturday . — Three persons were killed here during the week-end in a series of accidents Tree _1 PP occurred at the Government Hospital where Mohammed Mahmud Khalil ( 40 * of Silat el Da her ( Jenin area ) was buried alive when the ceiling of an air-raid shelter collapsed on him yesterday morning . Khalil and two other labourers , al…
1945-08-19	pls	pls19450819-01.1.3	… ( Eastern Haifa ) this morning , 12-year-old . Mustapha Hassan Khatib of Wadi Salib Quarter was killed outright . While bathing near Bat Galim shortly before noon today , Jamil Salii Bader ( 20 ) of Haifa was drowned . His body was taken to the Government Hospital mortuary . Salim Ibrahim Abdi ( 25 ) of Jaffa had a narrow escape ¦ when he went under at fhe Eat Galim swimming pool . He was rushed to the Government Hosnital , where he was resuscitated . Bad _Low…
1945-08-21	pls	pls19450821-01.1.2	…, on Frid . iy . August 17 , 1945 , at the _Assutah Hospital , Tel Aviv — a daughter . SCARGILL — To Jane Cnee Brook ) , wife of Mr . Arthur Scargill , Palestine Police , on August 20 , 1945 , at the Government Hospital , Jerusalem — a daughter . * EXPRESSION OF THANKS Dr . and Mrs . M . C . Shrem , Haifa , wish to thank friends and relatives for of messages congratulation and for flowers sent on the occasion of their wedding . The Club of Friends , Ramat Gan , will be closed tonight owing to the Gard…
1945-08-21	pls	pls19450821-01.1.3	…an run over by a lorry was killed instantly yesterday afternoon on the road between Ramie and Jaffa . She was Shafiya Mohammad i ( 27 ) , a fellah of Beit Manshir . _Her body was brought to the Jaffa Government Hospital . An car knocked down Army and seriously injured two boys , Assad Said Assad ( 14 ) and Fadil Taher Hassan ( 12 ) , in Nazareth Road , Eastern Haifa , yesterday morning . Both were taken to Government Hospital . 3 DROWNED OFF JAFFA JAFFA , Monday . — Three men were drowned here during the last 24 hours . Fishing on a rock in Jaffa Port , I _« mal…
1945-08-22	pls	pls19450822-01.1.3	…n ordered by the Government Medical Officer to remain in bed for ten days . The Arab Bar Association is under ? ! tooe 3 to have lodged a piotee : in eonne ciicin with this inch ornt PLAGl -K CASK IN HAIFA HAIFA , Tuesday . — The first case of human plague in this area during the present season was admitted to the Government Hospital Isolation Section last , week-end . it is now learned . The victim is Kurt Seidler , an internee of the German at _Waldheimnorth of camp , Haifa ; he is reported to be _tuogreessiug favourably . Anti…
1945-08-24	pls	pls19450824-01.1.3	…t Mauritius , how many opened in Jaffa ; and for from had been sent to Palestine and 200 to 500-bed general hos- other places , and how many pitals for Jerusalem . Jaffa and remained . Tel Aviv , The Haifa Government Hospital may soon be enlarged . All these projects would soon be started , and the T . 3 . hospital was high on the programme . Voluntary general hospital plans were afoot in Jerusalem ( the Hadassah Tubercul…
1945-08-28	pls	pls19450828-01.1.3	…av morning . TWO CHILDREN DROWNED Two children died during the week-end , one by fa . ling into a well , and the other into a water tank . Rasmieh Aziz ( 11 ) fell into a well rn Ijzim village , near Haifa , on Saturday morning and received injuries from which she died at the Government Hospital later in the day . Three old Mufadeh Bint year Shawar , of Hebron , drowned in a water tank into which she fell , unnoticed . The accident occurred on Sunday afternoon . ALL MAURITIUS REFUGEES GRECO-…
1945-08-29	pls	pls19450829-01.1.3	… Both were taken to the Hadassah Hospital Crushed between a . truck and a wa . l in the Old City , Jerusalem _, near the Armenian Convent , Sarouhi Kahayan ( 33 ) wa . s gravely hurt and taken to the Government Hospital yesterday . , * * * A train was probably hard to drive so the thief or away , thieves who visited the Palestine Railway at Haifa on Sunday night broke into the garage and stole a car , property of the Department . The car was found next -morning on the main highway , minus five tyres . An Arab consupernumerary stable on guard …
1945-09-04	pls	pls19450904-01.1.3	…hab near Acre on Saturday , between two feuding families . Clubs , stones and firearms were used . The body of Abdul Assad el Mohammed ( 22 ) who was killed by a blunt instrument , was brought to the Government Hospital mortuary at Haifa . Abdul Latif el Mohammed ( 55 ) was admitted to the Hospital wounded by bullets and died the same night . SAMARITANS WANT TO REBUILD SYNAGOGUES NABLUS , Monday . — Elders of the Samaritan community …
1945-09-10	pls	pls19450910-01.1.3	…rnment Hospital at Nablus . All three men were from Deir el Ghusun village . A truck carrying about 4 G labourers from work on Saturdaafternoon overturned at a y corner at kilo 56 , on the Jeru-salem-Haifa . road , . presumably travelling at excessive speed , the police report stated . Five of the workmen were taken to Government Hospital at Jaffa , where the condition of one of them , Suleiman Fares , is said to- be serious . The driver , Ahmed Sharkewho was uniny , jured has been arrested . LOCAL COMMUNISTS TO HGHT WHITE PAPER TEL A…
