date	pub	page_id	window
1944-06-26	haretz	haretz19440626-01.2.19	"…‬ ועוד. ם""ד, של ההוצאות הרגילות באפריל ומאי — ‭11129‬ לא""י. :פגר כית-חחודים למהלות מדבקות נודע לנו, כי השלטונות סגרו את בית החולים למחלות מדבקות שבמחנה ההם־ גר במזרח העיר, לאחר שלא היו בזמן האחרון מקרים של מחלות אבעבועות. תו להזנת ילדים אתמול ח וחל בחיפה במסירת תו לטובת הועדה להזנת ילדים בבתי חספר, המספקת אובל לאלפי ילדים. עתה עומדת הועדה לפתוח מועדונים וקייטנות לילדים חז…"
1944-06-29	haretz	haretz19440629-01.2.27	"…מנה הודבקה על עץ שע ל יד הבית כרחוב גלעד, בו דרה המנוחה. וזה תוכן ההודעה: ועדת הרופאים הציבורית, על יד הסתדרות חרופאים :חיפה בדקה היום (ז' בתמוז ‭28. 0‬) בשעות ‭10—9‬ לפנה""צ בחדר המתים שעל יד בית החולים של. הקהילה את גוית חמגוחד. יפה כהן וקבעה שאין בה בל פגיעה סיבת המות עדיין לא נקבעה. היקים פנימיים של הגוף נש ־ לחו לבדי…"
1944-07-28	haretz	haretz19440728-01.2.37	…בחיפה כאו העולים מתימן אתמול הגיעו לחיפה רכבת מיוחדת געיצ־ רים ‭576‬ עולים מתימן — שליש• נשים, בערך שליש גברים, והשאר ילדים. כולם, פרט לאחד שנאסף לבית חולים' הןכנםו למחנה ההסגר בעתלית. התנגשות מכוגיות צבאיות בכביש הראשי של הר הכרמל בשדרת האדנים התנגשו אתמול שתי מכוניות צבאיות…
1944-08-08	haretz	haretz19440808-01.2.26	"…ב־ דוד לאסים, ועבדול־עדי - באדרי. מחלקת חיולדות שלחדסח"" !חיפח _ לא ליולדות "" אמידות בחילוף מכתבים בין ההשתררות הרפואית בחיפה והנהלת בית התולים הדםח"" נקבע, כי מחיקת הי. /'דוח שי "" בית חוליםהדשה"" אינה מיועדת ל- "" י י- י-דות אמידות. ‭88, 87 0‬ של כי ה־ וי ־ דוה יא שלמו אפילו את תמחיר הרגיל ייידד, ן!) לא""י) !?ן:…"
1944-08-23	haretz	haretz19440823-01.2.32	"…פנקם חיפני חשכיתה. ‭*5‬ית חחולי6 *זל ד''ר "" כלומנטאל •? שביתה זו אינד""-אולי השובה כל כך כשלעצמה' כי בית החולים ?ןסן ביחס. אבל היא מקרה אחד מרגים מיהסי העבודה, ויתכן שמשום כך יש ענין- בה, סכסוך העבודה, שגרם לשביתה, *וא בין ארבעת בת י ההולים הפרטיים בחיפה ועובדיהם, והדברים הגיעו לידי שביתה רק בבית־ ההולים של ד""ר בלומנסל. יש אמש ארצות, שבהן גם בשעת שביתי- כללית אין שובתים ב…"
1944-09-03	haretz	haretz19440903-01.2.18	…פנקס חיפני כית המקת המדכזי ?הדי-חפדמל — ^וכ על ה?רק. אין לד? לחיפה מזל בבנינים הצבוו^ים הגדולים. הנה בית החולים נבנה, עד כפה שנבנה, תוך לבטים קשים, ותולדות הבניה הזאת ארובות, והפעם לא נעמוד על כך. מגרש לבנין הזד. נתקבל מאת הברון רו…
1944-09-13	haretz	haretz19440913-01.2.21	…נגלי, פקיד ?גתי הזיקוק בתיפה, הגר בשדרות הכרמל במושבה הגרמנית, שהובא . ביום השבת (‭9. 9. 44‬) למחלקת המחלות המידבקות של בית החולים הממשלתי, אחר הלותו במחלת הדבר, מת . אתמול. היה בן ‭. 24‬ זהו המקרה ה־‭25‬ של מח- ' לת הדברבחיפה מאז ה-‭20‬ ביוני שגה זו. מחחולים שנפגעו ממחלת יזו מתו 9 (7 ערבים, יהודי אחד ואנגלי אחד), ‭10‬ הבריאו ו-6 נשארו לטיפול ב…
1944-09-13	haretz	haretz19440913-01.2.21	"…מאותה החנות לפני מעשה התנקשות הנ""ל בשומר. נשמעו כמה עדים. נושאי אקדהיפ ב-‭10‬ לחודש ב־‭8. 30‬ בערב ניסה שוטר מוסף זמני בחיפה לאסור אדם שנשא אקדח. האיש זרק את האקדח וניפח לברוח. השוטר המוסף ירה שתי יריות מאקדחו ופגע בזרועו של חאיש. סמוך למקום נמצא אחר כך אקדח. הנאשם הועבר לבית החול י ם הממשלתי בחיפח. החזיקו השיש לפני שופט השלום הבריטי ה' רוג'רם הובאו ביום ב' השוטר הבריטי אנרי י תומסון והנהג םובחי מח…"
1944-10-03	haretz	haretz19441003-01.2.34	…בחיקה 0 ( עולים ביום א' הגיעו לחיפה ‭10‬ עולים מאר־ ציות שונית, שבאו דרך טורקיה. שוב מקרה דבר שלשום הוכנס למחלק־? של מחלות מדבקות של בית החולים הממשלתי ערבי ממזרח העיר שחלה בדבר. בוטלה התביעה השניה נגד ה. מגצור שמענו שלפי הוראות היועץ המשפטי בוטלה התביעה השניה גג…
1944-10-03	haretz	haretz19441003-01.2.34	"…יטלי שנתבע לדין על שלקח לעצמו שעון יד מידו של ע. זהבי שנהרג ע""י מכונית ברחוב המלכים וסכום כסף בשעה שהעביר את גוית ההרוג לבית החולים הממשלתי נמצא חייב בדין ונידון למאסר שש חדשים. קנס ‭1000‬ לא""י כעוון ההזקת ‭64‬ שקי: קמה לפני כמה זמן התבררה לפני משפם השלום בחיפה, תביעה נגד י. ברקוביץ, בעל טחנה על יד גשר ""של"" בחיפה, על שנמצאו ברשותו ‭64‬ שקים קמח לבן. הקמח נעלם למחרת היום שבו נמצא…"
1944-10-11	haretz	haretz19441011-01.2.23	…בחיפה מליאת ועד הקהלה _ כיום אי במס א' הביא (‭15‬ באוקטובר) תתקיים מליאת ועד הקהלה שתוקדש לוכוחים על הדין וחשבון של ועדת הבניי ין. של בית החולים ובחירת ועדת בנין חדשה. בן ידונו בישיבת זו בשאלת החזקת בית חולים. שכוע הככאים המתנדכיס מ-8 עד ‭14‬ אוקטובר שבוע תו לטוי …
1944-10-15	haretz	haretz19441015-01.2.24	"…פת ועד הקהלה היום ב־5 . אחה""צ בטכניון, ישיבת המליאה של ועד הקהילה. על סדר היום ויכוחים על הדין הוחשבון של ועדת הבנין של בית החולים ושאלת החזקת לבית העולים בבת גלים. האמכולנפיפ לצכא האדופ, הגיעו להיפה ביום ו' הגיעו מתל־אביב לחיפה שלו־ שת האמבולאנםים ושלושת קרונות הניתוח שהוכנו בארץ, מכספי מתנת יהודי דרום־ אפריקה לצבא האדום, בסך ‭12‬ אלף לא""י. המכו…"
1944-10-17	haretz	haretz19441017-01.2.33	"…בחיפה עניני כנין בית חהרליפ -ישיבת חמליאח של חקחלח ישיבת המליאה של ועד הקהלה ביום א' הוקדשה לדיון על הדין והחשבון של הועד לבנין בית החולים ""רוטשילד"" של הקהלה שנתפרסם לפני ןזדשים מספר לאחר פתיחה קצרה של ראש הקהלה ה' מ. ג. לוין, דיברו ד""ד א• אורבך יד. טנד. מ""ע…"
1944-11-17	haretz	haretz19441117-01.2.59	"…ת , ' כרמל לשעבר, במערב העיר, והשני בכפר באלד־אל־שייך על יד יג'ור. שניהם, גבר ואשה, הוכנסו למחלקה למחלות מידבקות שעל יד בית־ החולים הממשלתי בחיפה. עם המקרים הג""ל מגיע מספר מקרי הדבר בהיפה מאז ה־‭20‬ ביוני ל־‭18 . 64‬ מן הגגועים מתו, ‭36 ‬ הבריאו ו־‭10‬ נמצאים עדיין…"
1944-11-23	haretz	haretz19441123-01.2.34	"…רושים כדי להכשיר אותו לבית־ . התולים של. ""קופת־חולים"". בחצר הבית : ' הוקם בנין ובו שלשה חדרים לעובדים. 'אומרים לפתוח את בית החולים בעוד -חדשים מספר. !השקה נטשו פפפד על פעית א""י י מוחמד אבו נעאס, שוסר נוס^, ששמר :בליל ג' את משרדי שלטון המחוז בחיפה ?פרץ באותו הלילה לחדרו של פקידיהמ־ !וזוז נאזמי ענבתא(יוי לאחת שפתח את הדלת ?במפתח מזויף ?והוציא משם את הס־ פר ""הבעיה הפ…"
1944-12-03	haretz	haretz19441203-01.2.42	…, שאין ביכולת הקהילה לקב: עליה עיל זה, עליה לבוא בקשרים עם מיסדור. אחרים (ועד הדר הכרמל ועוד) לעם הקמת גוף משותף להחזקת בית החולים, שבהנהלתו ישתתפו ־.. מוסדות לפי השתתפותם 'בתקציב• הענין נידון כעת בחדרי חדרים בקהילה. מאפר שנה על ההזקת עתון כלתי־ליגאלי לפני שופט השלום הבריטי בחיפה מר־ תקינסון הובאה ביום הששי מרים הפגר בת ‭, 20‬ שנמצאו אצלה חמשה גליונות של עתון בלתי ליגאלי עם מאמר הסתה נגד הנציב העל…
1944-12-04	haretz	haretz19441204-01.2.20	"…בר הבוררים שהוצע. עוד הוחלט לכנס את 'מליאת הקהילה לישיבה ביום ב', !! בדצמבר. גדעון כית החוליפ חשבון ההכנסות וההוצאות של בית־ החולים ובית המרפא ע""ש רוטשילד של הקהלה העברית בחיפה מראה גדעון של ‭816‬ לאי. ההכנסות היו ‭1019‬ לא""י — הקצבות של המוסדות, ‭1019, 471‬ כבית־ החולים עצמו, ‭512. 900‬ מהסניף,…"
1944-12-14	haretz	haretz19441214-01.2.16	"…א מעסים קראנו במשך השנים, גם בדברים גדולים וגם בקטנים, כאילו מקומיים. האחרון, שראינו, הוא הדין והחשבון של ועדת הבנין של בית החולים בחיפה, הוא מלאכה רצינית יסודית בנוגע לאופן ההרצאה. בדרך כלל צריך כל דו""ח להתחיל בהזכרת גדר הסמכות ‭ הועדה חקרה ‭31‬ עדים, ‭16…"
1944-12-27	haretz	haretz19441227-01.2.21	"…בחיפם כית-הוליני *־• הד הכרמל באמצע פברוא' גמר העבודה בציוד בית החולים של ""קופת הולים"" באחוזה על הר הכרמל (בית עולים לשעבר). בית ההולים יכיל ‭42‬ מיטות, מהן ‭30‬ למח־ לות פנימיות. עוד ‭26‬ מ-מ גשם כהיפה ירדו בחיפה בכ""ד השעות שנסתיימו אתמול בבוקר' בם""ה מתחלת העונה — ‭505, 5‬ לעומת ‭90, 9‬ באותו פרק זמן אשתקד. מענין לציין כי ב־‭1937‬…"
1944-12-29	haretz	haretz19441229-01.2.70.1	"…ת הרפואית העברית באדץ־יעדאל סניף חיפה I מודיעה בצעד רב על פטירתו של חבר המועצה I ד""ד בתר יצחק אדמונד אחד מחלוצי הרפואה בחיפה. * ועד הסתדרות רפואית ענוית נאוךישואל, סניף חיפה . ן מלאי צעד אנחנו, כי I הד""ד א* י. בתלהיקד לנו איבבו I ן עובדי בית החולים ד""ד בהד חיפזון אגודת בעלי בתי החולים הפרטיים בחיפה I מודיעה בצער רב על פטירת חברו הד""דא. י. בתד ז אחד מהמיסדים הראשונים…"
1945-01-07	haretz	haretz19450107-01.2.21	"…רך (מזה מקופת הקהלה ‭5755‬ לא""י, מה־ עיריד, — ‭2360‬ ומהשכונות — ‭, (300‬ ועד דדר הכרמל — ‭, 3500‬ הדסה —'‭1300‬ ועירית חיפה ‭900‬ לא""י בתורת תמיכה נוספת . לחולים עניים ערבים, הנשלחים לבית החולים בהמלצת העיריה. התמיכות מצמר ־ פות לסך ‭14000‬ לא""י בקירוב והשאר בא מתשלומי חולים. ועד הקהלה משתתף בתקציב בשיעור %‭18‬ ע…"
1945-01-07	haretz	haretz19450107-01.2.21	"…מיטות, שניתנו לקופת חולים לפני שנים אחדות נתפסות כיום על. ידי קלפת חולים לאפחותמ־%‭. 60‬ ב) קופה־ חולים נעזרת גם על ידי בית החולים המרכזי שלה בעפולה, הסמוכה לחיפה (מהלך שעה נסיעה במכונית), מד, שאין. כן ביחס לחולה מן המעמד הבינוני, שאין •לו לאן לפנות. ג) לקו""ח. עצמה עולה. יום מחלה ב…"
1945-01-07	haretz	haretz19450107-01.2.21	…ולים הוא מוסד של . הקהלה, אך למעשה אין הועד המנהל מורכב לפי יחסי הכחות בקהלה אלא מנ־ ציגי מוסדות שונים, המשתתפים בתקציב בית החולים ושחלק ניכר מהם נמנים עם הסתדרות העובדים. כך , למשל, משלשת נציגי הקהלה בועד המנהל אחד מהם מא? מנהל קופת חולים בחיפה, והשני — סבר בועד המפקח של קופת חולים, גם אחד משני נציגיו של ועד הדר הכרמל ־ . נמנה , עם ראשי ההסתדרות . בעיר* וכי ייצא…
1945-01-07	haretz	haretz19450107-01.2.21	"…ת בהנחה לקופת־ חולים בבית החולים הכללי היא מוצדקת. : הסתלקותח של ""חדשח"" כאן המקום להדגיש , שלרוע מזלסשל• האחראים להנהלת בית החולים הפסיקה "" גם ""הדסה"" את השתתפותה בתקציב*בית החולים בסך ‭1300‬ לא""י (שהוא בעצם סכום סמלי) — מאוקטובר ‭, 1944‬ מתוך שקהלת חיפה עשירה למדי, 'ויש נימור* ביכלתה להחזיק את בית החולים שלה מהכנסותיה היא, ועל ידי בך; נעשה המצב עוד יותר מסובך. להשלמת התמ…"
1945-01-07	haretz	haretz19450107-01.2.21	"…פי המסובך שבו נתון •המןםד ושתחלתו עוד בשנים האחרונות, לא טיפ־ י הישובייס ביתר מרץ בה^גת לוהמוסדךת תמיכה ממשלתית . הגונה לבית חולים . ""רוטשילד"", בהתאם למיכסה המגיעה ;לי־ שוב היהודי בחיפה ובפרט שבית החולים הממשלתי הגדול משמש כמעט רק את הישוב הערבי בלבד , והאוכלוסיה היהודית נהנית ממנו אך מעט מאד (בעיקר ?מחל…"
1945-01-07	haretz	haretz19450107-01.2.21	"…הויוה מצב משונה' שהמחלקה לעזרה סוציאלית של הקהלה נאלצת להחזיק את החולים הנזסקים אליה בדירותיהם הם, ורק חברי קופת חולים בחיפה נהנים מאישפוז בבית החולים מפני מציאות. בית . החולים המר־ כזי בעפולה, והמצב בנדון זה החריף כל כך, שבחדשים הקרובים עומדת קופת חו־ לים לפתוח בית חולים משלד,, על הכרמל עם מחלקה למחלות פנימיות. הישוב היהודי המשלשל מקופתו מסים רבים לממשלה בעיר, המונה כ־‭70. 000‬ יהודים, רשאי. לת־ בוע את החלק. ז/מגיע לו לאישפוז . חוליו, דבר שיקל . במידה . ניכרת גס. על . פתרון :> • הבעיה הקשה של 'הגרעון. כבית החולים ""רוטשילד"" !שהאחדאים למוסדות הישוה בחיפה הועמדו בפניה ב י שנים האחרונות; עם זה יש לגשת' כמובן, . להבראת המצב הכספי של המוסד על ידי הסכם 'צודק ?ס כל הגורמים המעו…"
1945-01-17	haretz	haretz19450117-01.2.39	"…ומ^^ו ־מדון: מעוט מאורגן מול חע שי אבק־אדפ מן ?הראוי, שדברי פופד ""הארץ"" בחיפה על1 המצב בבית־ההולים של^הקהילה (*והארץ"" 'מיום כ""ב טבת), הקשומז בשי־ חזלישהיו>ה לו עם ראש הקהילד"" $ כת‭ז 2‬{תה: י ומצבם איגו גרוע, על כל פני*…"
1945-01-22	haretz	haretz19450122-01.2.28	"…בחיפה נדהתה מליאת ועד הקהלה ישיבת המליאה של ועד הקהלה שנק־ בעד. להיום אחה""צ כדי לדון בעניני בית החולים ""רוטשילד"" נדחתה ליום ד שבוע זה בשעה 5 בחדר מס' ‭20‬ בטכניון. פיה־־פון? - גדרות' אך בצמצום לאחר צפיה ממושכת קבל סוף סוף …"
1945-01-23	haretz	haretz19450123-01.2.18	"…הגרעוןבביודה בחיפה-מגין? ן ‭, 9 ‬ בהשתוממות קראנו ב""רשימות מחי־ ( !ה"" (""הארץ"" מ־ד לינואר) את המאמר על. ו . גדעון בביה""ח רוטשילד בחיפה, שבו :יתנה הסברה כה חד־צדדית' ואף מסולפת, ו צאנו רואים צורך להעמיד את הדברים ' ;יל אמיתותם• 1 בטרם נעבור אל הצד העקרוני שבשאלת ו קיומו של ביה""ח בחיפה נעמוד על כמה ; דברים במאמר, שנכתבו. על. יסוד . אינפור־ • :ןאציה מטעה. והנה הדוגמאות. ו בעל ' הרשימות כותב: ""קופ""ח…"
1945-01-23	haretz	haretz19450123-01.2.18	"…"". לא הרגיש מוסר האינפורמאציה ששוב הכשילו 'פיו: בתוך עשרים אלף ימי המחלה האלה כלולים. למעלה מ־‭4000‬ ימי שהיית יונקים ' בביה""ח, שכרגיל מחשבים אות?1 בשליש — לכל היותר בחצי — מן ההוצאה לבוגר. כן לא נזכר שבעד 4000 ימי מחלה של חוליה י"" שבסביבות חיפה שילמה קופ""ח תשלום מלא' בלי כל הנחה. גם הדברים ""על קביעת מיכסה של %‭0%—60‬ד מסות בהנ י חה 'לקו י פ""ח' בביה""ח ""רוטשילד"" ר…"
1945-01-23	haretz	haretz19450123-01.2.18	"…. א. , כ%‭60‬ מתוך האוכלוסיה העברית הכללית הנערכת ב־‭70. 000‬ 'ניסשות, ואין איפוא להתפלא על פרופורציה זו גם ביחס למיטות בביה""ח. למעשה חלק גדול של חולי קופ""ח בחיפה נשלחיס לבתי־ חולים אחרים, כי הם אינם יכולים לקבל מטה בביה""ה רוטשילד בחיפה. אין אמת בדברים: ""בעקיפין מקבלת קופ""ח הנחה נוספת בביה""ח ע""י פך, שבני משפחתם של חברי הקופה, שאינם משתכרים הרבה ושהם עצמם…"
1945-01-23	haretz	haretz19450123-01.2.18	"… ועובדה היא, ש־%‭85‬ משלמים לפי דרגות שכר של עד סך ‭25‬ לא""י לחודש, בכלל זה תוספת היוקר המלאה! עובדה היא, שתשלומי קופ""ח לביה""ח רוטשילד בחיפה היו כל השנים גבוהים יותר בממוצע. מתשלו־: מיהם של שאר סוגי חולים, וקופ""ח ראתה בכך קיפוח. מוזרים, איפוא, הדברים: ""ואילו פ…"
1945-01-23	haretz	haretz19450123-01.2.18	"…ביה""ח הוא מוסד של הקהילה, אך למעשה אין הועד המנהל מורכב לפי יחסי הכוחות שבקהילה אלא מנציגי מוסדות שונים המשתתפים בתקציב ביה""ח וחלק ניכר מהם נמנים על הסתדרות העוב־ י דים"" וכותב ""הרשימות מחיפה"" נותן היאור כזה — ביחוד על ידי העלמת העובדות, — שלקורא יכול להיות הרושם, של־ געשה הועד המנהל הוא בידי הסתדרות ־. עובדים…"
1945-01-23	haretz	haretz19450123-01.2.18	"…־ :ב מ־9 חברים ובהם 3 חברי ההסתדרות, פזהם מבין באי כח הקהילה והדל הכרמל. :רור, איפוא, שחברי ההסתדרות הם מי־ ונוס בהנהלת ביה""ח בחיפה. ובכל אופן א־נם - מגיעים לאחוז המגיע להם לפי הרכבו של ועד הקהילה בחיפה. כל התאור הנ""ל ־וא איפוא מסולף. ואשר לקופ""ח הרי ברור, שיש לה יסוד להיות? בלתי מרוצה כמצבו הכללי והכספי של בית החולים, ואמנם באה בהצעה להנהלת בי י ה""ח ולקהילת חיפה בדבר שינוי ההרכב של הועד הפונהל והבטחת קיומו של ביה""ח י בצורה מון יי קה יותר. הצעתנו היא' שהועד המנהל-יהיה מורכב. מ־3 ג…"
1945-01-23	haretz	haretz19450123-01.2.18	"…וסדות י האלה ישאו באחריות שווה להנהלה ול־ כלכלת גיה""ח. ואכן, השאלה העיקרית אינה מצסמצמת באותם הדברים שציין בעל הרשימות מחיפה, אלא בעצם קיומו של ביה""ח בהתאם לצרכי הישוב שבמקום. בעל האיגסורמאציה מחיפה רואה את הב־ עיר, בפשטות יתירה: משגדלו הוצאות ביה""ח — יש להטיל את הגרעון על החו ־ לים. ל. וא רואה בכך את ""הדרך הפשוטה האפשרית ביותר להגדיל שוב את תשלומי החולי י ם ובמובן ג…"
1945-01-23	haretz	haretz19450123-01.2.18	"…על עסק פרסי, והיא וחוקה מהבנת הצרכים של שירות רפואי צבורי, המיוסד על ארגון מוניציפאלי. אנו גורסים שאלה י זו לגמרי אחרת: ביה""ח י בחיפה אינו מוסד הקבוע לשאת אתעצמו ע""י תשלומי החולים, השייכים ברובם לסוג נ&עוטי־האמצעי י ם. מאילך לא נועד ביה""ח רק לעניים ולנצרכים לתמיכה, אלא הוא בי""ח ישו י בי צמרי, שתעודתו לסיפוק איש ־ פוז לחלק גדול מן הישוב בחיפה. הישוב החיפני משלם מסים לממשלה, לעיריה, ־ ל קהילה ולהדר־הכרמ יל — וסכום ג י דול למדי י -• והוא זכאי לתבוע אישפוז בצודה נ&ו־ הה ומספיקה. עובדה היא, שמתוך ‭23. 343‬ ימי־המחלה במחלקה הכירורגית ובמחלקת הילדים בביה""ח בחיפה 'בשנת ‭— 1944‬ ניתנו רק ‭10. 644‬ ימים, ז. א. , %‭45‬ (בממוצע ‭30 ‬ מטות ליום) לחברי קופ""ח. אישפוז בזה אינו מספיק בהחלט. קופ""ח מוכרחת אי־ פוא לשלוח את ח־ב חוליה לביה""ח בעמק ולב י יה י ""ח בילינםון, ובשני בתי־חולים אלה תופסים חולי חיפה 46 מסות ליום בממו־ . צע> וכל זה מלבד '‭12‬ המטות התבוסות י' . ע""י חברי קופ""ח מחיפה בביה""ח "" הדסה"" בירושלים. בלשון אחרת: החלק ה מ ־ כ דיע (כ־%‭!65‬) של החוליה של קופ""ח שלנו בחיפה א י נ ו נ ה נ ה כלל מ א י ש פ ו ז בביה""ח בחיפה, אלא בבתי־חולים המתכלכלים ע""י קופ""ח ־ללא י כל השתזזפו ־ ת מצד הקהילה או ועד הדר הכרמל בחיפה. • נוסף לכך מוציאה קופ""ח בח…"
1945-01-23	haretz	haretz19450123-01.2.18	"…החולים בהיפה צריכה לעמוד לדיון בכל היקפה ורצינותה, כדי שתיפתר 'בצורה ההולמת מוסד מוניציפאלי כה חשוב בישוב י העברי החלש כחיפה• אין ספק, שיש בכוחו של הישוב בחיפה להחזיק בי""ח, אף 1דול יותר מן הקיים. אך דא עקא, שהמוסדות בחיפה עדיין לא התרגלו לגייכ את האכוצעיפ הדרושים לכך בדרכים הנ־ אותים לצ י בור מאורגן. משוס בך אין ""בעלים ודואג"" לביה""ח רוטשילד בחיפה, וקיומי מוטל כעומס בלתי הוגן על שכם החולימ עצמם (בעוד שבתל אביב מכניסים, החוליפ לביה""ח . העירוני %‭18‬ מן ההוצאה/ משלמים חולי חיפה למעלה מ־ %‭!66‬) אנו מצייניפ בצער, שעד עתה. לא נעשה די לביסוס ביה""ח בחיפה, שהוא גם. זקוק להרחבה ניכרת. מן הנימוקים הרציניים , שפרטנו ברור, שיש לקופ""ח יסוד לטעון על מצב האיש- . פוו בחיפה וחובה על הקהילה ועל ועד הדר הכרמל ועל העיריה להיכנס בעובי הקורה ולגייס סכומים הרבה יותר גדולים להחזקת ביה""ח רוטשילד והרחבתו' וגם להשיג תמיכה הוגנת מן הממשלה. א. פרלפדן מרכזקופת חולים…"
1945-01-23	haretz	haretz19450123-01.2.35	"…בחיפה הישיבה. _ש^ מליאת הקתלמ גדהתה 'שוב . ישיבת, המליאה, ?זל ועדהקך .. לה בעניני בית החולים. ""רוטשילד"", שנדחתה . מיום ב' ליום די, נדחתה שוב עד להודעה חלשה. . פצןיגדיץ. לידיעת , הגדלה ־ י . סמינריון. מקיף, לידיעת…"
1945-02-07	haretz	haretz19450207-01.2.36	"…בחיפה ישיכה של מלגאת המחלה העכרית תיערך היום ב־5 בבית סבמר. על הפרק: עניני בית החולים ""ךוסשילד"". כיו* פפר מקצועי בקרית חיים היום ב־‭330‬ . אחה""צ חגיגת הנחת אבן־ הפיגה לביה""ס המקצועי:ע""ש ל. ליפשיץ וא. ענבי …"
1945-02-07	haretz	haretz19450207-01.2.36	"…מבקרים. כן יהיה ביה""ק פתוח בכל ערב ראש חודש במשך כל היו* חמדריכיפ לגידול בקר י. כבשנה וח. עפרוני לא יקבלו קהל־ דורשיהם בחיפה בבית הסוכנות, מחר יים מהלקת היולדות של ביח""ח רומשילד נסגרה היום לימים מספר בגלל המסת מזזלה מיבקת מ?^ז; תורנות כתי . המר . **.. * קחת •** הערב — ""החלוץ"" (רחוב החלו…"
1945-02-08	haretz	haretz19450208-01.2.35	"…&ח-על מדוכו! י י וזג^ן. בביה""וז רוטשילד ־ועדת בנץ חדשה לביתיהחולים ""רום ־ שילד"", נבחרה אתמול בישיבת המליאה של ועד קהילת חיפה, שהוקדשה כולה לעניני בית החולים והגרעון הגדול שלו (כ־‭10. 000‬ לא""י). המתוכחים הרחיבו את 1 הדיבור על המאמר שהופיע :בענין • זה ב""-הארץ"" ותשובת ה' פרלסון מטעם קופת הולים, שנדפםה גם היא ב""הארץ"". הממשלה נדרשה לחדול מהתעלם מעניני בית החולים ומלקפח על ידי כך את האוכלוסיה היהודית בחיפה. עוצר עיךק |צ לבגךד האמיר עבד אל אילאה עוצר עיראק ונורי פחה סעיד טסו אתמול מלוד לבגדאד, לאחר בקורם הקצר בירושלים והשתתפ…"
1945-02-15	haretz	haretz19450215-01.2.34	"…רב ע ''י אלמונים בשעה שבאו לשדוד את חנותו — נתקיימה אתמול אחה""צ במעמד קהל רב. באו כל חברי ארגון השענים וסוחרי התכשיטים בחיפה, שהמנוח נמנה עליו. הם פרסמו גם מודעו* אבל מיוחדות וסגרו אך. בתי־המסחר לשעות ההלוויה. מחדר המתים של בית־החולים ""רוטשילד"" — ירדו המלווים במכוניות להדר הכרמל. וכשהגיעה ההלוויה לרח' הרצל ‭, 50‬ ע""י בית. המסחר של. המנוח, התעכבה־ ל2 רג…"
1945-02-15	haretz	haretz19450215-01.2.34	"…שם דיון . על האמצעי* להגברת השמירה ־ ברחובות. נפצעו מתאונת עבודה מתברר ששני הפועלים הערבים, שנפצעו כמחצבת אבן וסיד בדרך חיפה — יגור ושהועברו ע""י מ. ד. א. לבית־החולים הממשלתי, נפגעו לא כתוצאה מקסמה אלא מתאונת עבודה ואתמול עזבו את בית־ החולים. בכית החולים של קופ""ח כאחוזת שמואל בית החולים למחלות פנימיות של קופת חולים בהר הכרמל, באחוזת שמואל, לא ן ייפתח כנראה לפ…"
1945-02-20	haretz	haretz19450220-01.2.10	"…פעיה המורה היא, אפ אפשר יהיה לקייפ להפא את מע רכת השירותיפ הרפואייפ. י גרעו! ""קופת חולים'' יעלה השנה־ ל‭250. 000‬ לא""י. בית החולים של קהלת חיפה מסיים ' את השנה בגדעון של ‭10400‬ לא""י. השירותים שלנו רחוקים מלספק את הצרכים הרפואיים של הישוב. מטפר המיסות הוא רק כממצ…"
1945-02-22	haretz	haretz19450222-01.2.25	"…פולי&מ ו^יד הקהילה נחיפה ז3ל מ1וכת ביה""ח רוטשילד לפני זמן־מד. התקיימה בבית־םבזנר י ישיבת המליאה של ועד הקהילה, שהוקדשה לעניני בית החולים רוטשילד. פתח הא' ג. לוין, ראש הקהילה, שהודיע, כי הגרעון של בית־החולים עד גמר שנת התקציב ב־‭31. 3‬ ש. ז. יגיע ל־‭10, 000…"
1945-02-22	haretz	haretz19450222-01.2.25	"…ליון מיום 16 בינואר — המודיע) אם כי ניתוח המספרים אינו נכון משני הצדדים ומסך בירורים־ ב ענין זה. להלן הדגיש, כי חובתו הדחופה של ועד הקהילה היא לדאוג מיד לכיסוי הגרעון הגדול, ולא — קיימת סכנה לקיום בית־החולים. בוויכוח השתתפו עוד ה""ה ל. שמעוני מסיעת ה""הסתדרות'', שדבר חריפות על העתונות בשל התקפותיה על קופת־חולים, ה' י. ארדשטיין …"
1945-02-22	haretz	haretz19450222-01.2.25	"…סוד את ההצעות לועד הפועל על מנת שידון בהן ויביאן לפני המליאה. יש להעיר שכל הנואמים היו בדעה אחת שהממשלה, המתעלמת מעניני בית החולים ואיננה מסכימה לכל תמיכה, מקפחת על ידי כך במידה רבה את האוכלוםיה היהודית בחיפה ודרשו תיקון המצב בענין זה. בתי חילת הישיבה הזכיר היושב ראש את המ נוח ד""ר א. וואשיץ, שהיה חבר ועד הקהילה בשנים הראשונות …"
